Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Three Pines Bog,Pollen,47,-80.116667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.207729469,0.566572238,0,0,0,0,
Andy Lake,Pollen,64.65,-128.083333,0,0,0,0,0,0,0,0,0,0,15.08379888,2.040816327,6.480446927,0,0,0,0,0,0,0,0,0,
Baird Inlet [Rock Basin Lake],Pollen,78.491667,-76.78,0,0,0,0,0,0,0,0,0,0,0,0,0,5.357142857,0,0,0,0,0,0,0,0,
Bell's Lake,Pollen,65.016667,-127.483333,0,0,0,0,0,0,0,0,0,0,0,0,15.48387097,0,0,0,3.973509934,0,0,0,0,0,
Banks Island 74MS11,Pollen,71.75,-124.266667,0,0,0,0,0,0,0,0,0,0,0,0,0,43.894037502,39.497084204,21.37658542,26.963458734,25.7910568025,27.16255666,27.5423250829,27.373361875,22.5798633144,
Border Beacon,Pollen,55.333333,-63.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50300267175,1.411349918,1.02093997225,1.084501521,2.301839983,2.6145336485,5.14524915667,
Boundary Lake,Pollen,55.25,-67.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9457640345,4.340277778,1.83527548289,3.16635233118,2.94427255342,4.29723887458,7.5295741325,0,
Caribou Hill,Pollen,55.666667,-63.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3202847,12.28070175,0.9323139078,0.7635359285,1.729106628,0,0,
Crates Lake,Pollen,49.183333,-81.266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771208226,0.537634409,0,0,0,
Crawford Lake,Pollen,43.5,-79.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369256902571,0.4635965225,
Decoy Lake,Pollen,43.233333,-80.366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.408094435,0,
Delorme 2,Pollen,54.423611,-69.929722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,
Devon Island Glacier,Pollen,75.35,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18181818,
Eaglenest Lake,Pollen,57.766667,-112.1,0,0,0,0,0,0,0,0,0,0,0,10.5401867102,2.586501387,1.4879689292,1.4841152634,1.62795549517,1.05199939267,1.1506435582,1.845215033,1.23118102333,1.24836250467,1.53804651933,
Edward Lake,Pollen,44.37,-80.25,0,0,0,0,0,0,0,0,3.835616438,3.96039604,6.573932925,14.64968153,0,0,0,0,0,0,0,0,0,0,
Lac Faribault,Pollen,58.866944,-71.716944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.595744681,0,0,0,0,
Grand Rapids,Pollen,53,-98.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,3.632887189,2.184996358,2.025506377,0.935720098,2.0426113055,
Lac Gras,Pollen,52.25,-67.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828729282,1.0432033715,0,0.338983051,
Grenadier Pond,Pollen,43.64,-79.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7922109335,1.644736842,0,
Grey Islands,Pollen,50.768889,-55.516667,0,0,0,0,0,0,0,0,0,0,0,0,7.23037503033,0,0,0,0,0,0,0,0,3.086419753,
Harrie Lake,Pollen,52.933333,-66.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.079136691,1.017866844,1.09326134967,0.92879257,1.438848921,0.909090909,
Honeymoon Pond,Pollen,64.633333,-138.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359066427,1.556420233,0.215053763,0,0.259067358,0,0,0,0,
James Bay,Pollen,50.22,-80.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8025584745,4.04521960375,13.3175292107,
Joes Pond,Pollen,48.24,-58.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970873786,0,2.475247525,0,
Lac Hamard,Pollen,54.8,-67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87804878,0,0,0,0,0,0,
Lac Louis,Pollen,47.2875,-79.116667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325732899,0,0,0.383141762,0,0,
Lake CH2,Pollen,49.683333,-74.583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.767527675,0.8735407955,0.863594065,0.492275409,0.459763604333,0.75062762675,0,0.428131206667,
Little Round Lake,Pollen,44.8,-76.683056,0,0,0,0,0,0,0,0,0,0,0,0,0.597014925,0,0,0,0,0,0,0,0,0,
Maligne Lake,Pollen,52.733333,-117.616667,0,0,0,0,0,0,0,0,0,0,0,0,0.588235294,0.7406823715,0.903614458,1.1341550535,0.597261875,0.8564301955,1.5376454665,1.67776242667,2.46976693325,4.26059829457,
M Lake,Pollen,68.266667,-133.466667,0,0,0,0,0,0,0,0,0,0,0,0,0,2.808988764,0,1.996370236,0,2.474226804,1.886792453,3.1946074205,2.782608696,3.428571429,
Marion Lake (CA:British Columbia),Pollen,49.308333,-122.547222,0,0,0,0,0,0,0,0,1.075268817,0.817438692,0,0,0,0,0.543478261,0.276330683,0,0,0,0,0,0,
Mayflower Lake,Pollen,45.38986111,-79.21652778,0,0,0,0,0,0,0,0,0,0,0,9.685863874,7.2,0.806451613,0,0,0,0,0,0,0,0,
McLaughlan Lake,Pollen,45.363333,-76.554167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421940928,0,0,0,0,0,0,0,
Lac MÃ©lÃ¨ze,Pollen,65.216667,-126.116667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33463035,1.84501845,0,0.641818429,1.1257835785,1.354891947,
Natla Bog,Pollen,63.016667,-128.8,0,0,0,0,0,0,0,0,0,0,0,0,4.907407407,2.728113065,2.450496504,3.571428571,0,0,1.310043668,1.899901623,0,0,
Nicol Lake,Pollen,61.583333,-103.483333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.750114837,4.39192377167,
Oliver Pond,Pollen,48.422222,-89.323889,0,0,0,0,0,0,0,0,0,0,0,13.240437155,4.2858021095,1.88262084433,0.9944848305,0.5005611175,0,0.333333333,0.333890747,0.331125828,0.333333333,0.99009901,
Lac Ouellet,Pollen,47.532778,-68.943889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938967136,0,0,0,0,0,0,0,0,
Parkhill Creek,Pollen,43.18,-81.75,0,0,0,0,0,0,0,0,0,0,7.486449864,5.23061925717,0,0,0,0,0,0,0,0,0,0,
Lac Patricia,Pollen,56.67,-64.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.420541623,2.9681237628,6.10410172167,10.7362850175,15.63421829,
Paynter Marsh,Pollen,44.1,-78.34,0,0,0,0,0,0,0,0,0,0,0,0,12.5,7.490808825,2.3859191655,3.870967742,0,0,3.007518797,3.731343284,0,0,
Peggy Lake,Pollen,49.48,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47427911425,1.8491043832,1.3588150375,1.03510715125,0.8822356615,1.25355696333,0.723755411,1.226993865,0,
Porphyry Lake,Pollen,48.905556,-123.833333,0,0,0,0,0,0,0,0,0,0,1.215805471,0,0,0,0,0,0,0,0,0,0,0,
Portage Bog,Pollen,46.673611,-64.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425531915,0,0,0,
Princeville,Pollen,46.145833,-71.935833,0,0,0,0,0,0,0,0,0,0,0,8.421052632,0,0,0.690594974,0.337268128,0,0.884955752,0.303951368,0.215982721,0,0,
Point Escuminac,Pollen,47.075,-64.8,0,0,0,0,0,0,0,0,0,0,0,82.92682927,0,0,0,0,0,0,0,0,0,0,
Lake RS36,Pollen,72.583333,-95.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.525688915,21.30177515,0,0,0,0,
Lac Ã  Sam,Pollen,46.654167,-72.978889,0,0,0,0,0,0,0,0,0,0,0,0,6.39620787291,1.08800656067,1.0656049605,1.2329771595,1.162507293,0.966049163,1.54331402167,0.9160790962,0.748867361,1.318567401,
Second Lake,Pollen,44.85,-79.98,0,0,0,0,0,0,0,0,0,0,5.94674731667,2.51572327,0.938978085333,0.3003003,0.374393728,0.290700131,0.537634409,1.0717434945,0.5178293425,0.887712599667,0.7857581456,0.610308352267,
Sewell Lake,Pollen,49.84135,-99.5763,0,0,0,0,0,0,0,0,0,0,0,14.2118863,0,9.523809524,0,0,0,0,0,0,0,0,
Slow River,Pollen,63.033333,-100.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.36170213,47.64450239,0,40.837104075,
Sweet Little Lake,Pollen,67.65,-132.016667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.231237323,
Petit Lac Terrien,Pollen,46.58,-70.62,0,0,0,0,0,0,0,0,0,4.18650793633,12.8375684227,0.995024876,0.775193798,0.478949390667,0,0.332225914,0,1.030927835,0.7385264635,0.9097675955,1.271186441,0.722094502,
Tonawa Lake,Pollen,44.85,-77.175,0,0,0,0,0,0,0,0,0,5.421686747,24.39668713,2.848101266,0.749854332,0.336700337,0.307638609333,0.328221684,0,0.312965866333,0.59347181,0,0.301204819,1.15942029,
Twin Lakes (CA:British Columbia),Pollen,50.75,-116.33,0,0,0,0,0,0,0,0,0,0,0,1.20593692,0,0,0,0,0,0,0,0,0,0,
Walker Lake,Pollen,48.529167,-124.002222,0,0,0,0,0,0,0,0,1.294498382,0.494535519,0.7566338835,0.647249191,1.4900662255,1.003344482,0,0,0,0,0,0,0.6689026225,1.36472234325,
Whyac Lake,Pollen,48.672222,-124.844444,0,0,0,0,0,0,0,0,0.552486188,0.465116279,1.08187766233,1.041666667,1.030927835,0.824175824,1.687108491,0.673400673,1.92926045,2.372881356,0,0,0,0,
Wylde Bog,Pollen,43.9,-80.4,0,0,0,0,0,0,0,0,0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,
Wylde Lake,Pollen,43.91,-80.4,0,0,0,0,0,0,0,0,0,4.0,56.63716814,0,0,0,0,0,0,0,0,0,0,0,
Dog Lake,Pollen,50.780545,-115.92977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.213872832,0,0,0,0,0,
Skinny Lake,Pollen,57.59498,-130.095975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,
Cootes Paradise Marsh,Pollen,43.2765,-79.9075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27481131233,0.857416412333,0.3655055462,
Twin Lake,Pollen,49.322,-119.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26633862724,
Bass Pond,Pollen,50.71505,-57.374385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.744186047,0,0,0,0,
Oldman Bog,Pollen,51.0289,-84.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9999999985,27.27272727,10.6862745085,0,0,0,0,
Caribou Lake (MS-74-15),Pollen,73.5139,-120.2765,0,0,0,0,0,0,0,49.70414201,0,0,28.71642482,31.437444525,44.24523284,40.90909091,45.483221475,46.7581948233,57.22891566,0,0,0,0,0,
Robinson Lake,Pollen,63.397585,-64.261165,0,0,0,0,0,0,0,0,0,0,4.081632653,0,15.90909091,0,0,0,0,0,0,0,0,0,
Woods Lake,Pollen,51.004365,-127.269325,0,0,0,0,0,0,0,0,0.440623523333,0.252121363,0.2623569845,0.252965972333,0.166481687,0.222084978667,0.104058273,0,0.1548413025,0.146127618,0.2511880405,0.050684237,0.06602888125,0.096455269,
Twiss Marl Pond,Pollen,43.44083,-79.95551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980392157,
Rice Lake,Pollen,44.199085,-78.14232,0,0,0,0,0,0,0,0,0,0,0,0,2.331606218,0,0.225225225,0.520867982857,0.1987677575,0.7463829788,0.917431193,0,0.479616307,1.562644036,
Kilbride Swamp,Pollen,43.46458333,-79.91541667,0,0,0,0,0,1.435406699,0,0,0,0,0,0,0,0,0,0,0,0,2.403846154,0,0,12.5382263,
Round Pond,Pollen,52.531655,-91.37236111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428283199,0.456621005,0.7618388685,0.846786958,0.8686241295,0.429184549,0.436681223,1.069035318,
Lismore Section,Pollen,45.70486,-62.27347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.508393285,0,
Path Lake,Pollen,43.87196,-64.928795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177619893,0.1918182085,0,0,0,
Hell's Kitchen Lake,Pollen,46.183333,-89.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50718201908,0.983382588143,
Angal Lake,Pollen,67.133333,-153.9,0,0,0,0,0,0,0,0,0,16.39871383,6.603773585,7.770213657,10.9557109555,8.5870481475,3.03845281533,4.223098497,2.931596091,4.830910403,3.53424190867,5.979632434,5.888501866,4.984423676,
Black Bass Lake,Pollen,46.128056,-93.703889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49657868025,2.134050331,
Beaver Lake,Pollen,44.178611,-107.259722,0,0,0,0,0,0,0,0,0,0,3.80952381,0,0,10.95100865,6.4724953835,5.555555556,6.5625,10.37037037,1.101559376,0.78125,0.5196264305,0.6380027735,
Beef Pasture,Pollen,37.416667,-108.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,
Blue Mounds Creek,Pollen,43.083333,-89.866667,0,0,0,0,0,0,0,0,0,0,0,0,13.13559322,0,0,0,0,0,0,0,0,0,
Buck Lake,Pollen,46.520515,-86.35387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59347181,0.746986868,1.592356688,0,0.7656011045,0,0,
Burden Lake,Pollen,42.604167,-73.566667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47318612,0.238331925,0.344344463,0.515929435667,0.507780163333,0.4791492625,0.659200183,1.254216538,0.8192998915,
Cahaba Pond,Pollen,33.5,-86.533333,0,0,0,0,0,0,0,0,0,0,0.493797332333,1.5227593055,0.288186033667,0,0.7664165105,0,0.904977376,0,0,0.491400491,0,0,
Camp 12 Lake,Pollen,45.986111,-89.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484971034111,
Caribou Bog,Pollen,45.933333,-68.766667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255102041,0,0,0,0,0,0,0,0,
Carter Site,Pollen,40.216667,-84.680556,0,0,0,0,0,23.68421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Crane Lake,Pollen,36.716667,-112.216667,0,0,0,0,0,0,0,0,0,0,0,5.586592179,0,0,0,0,0,4.361370717,0,0,0,0,
Crowsnest Lake,Pollen,68.333333,-146.483333,0,0,0,0,0,0,0,0,0,0,0,39.1130456771,39.08654326,26.061759111,24.9896211022,22.196685,14.4485962663,18.90934723,20.3163732475,21.5626043475,26.4052725133,26.461359152,
Cub Lake,Pollen,44.7,-84.958333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431034483,
Hershop Bog,Pollen,29.583333,-97.608333,0,0,0,0,0,0,0,0,0,0,0,25.7716895,21.91823365,11.0210898848,13.137539916,23.6894216967,13.7913465148,13.4456330728,8.6443670152,12.858622564,7.352941176,0,
Dead Man Lake,Pollen,36.2375,-108.951667,0,0,0,0,0.609756098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fawn Lake,Pollen,46.218889,-94.753333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94838319487,
Ferndale Bog,Pollen,34.405556,-95.808333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3864084538,23.721635166,12.545979705,10.5863472587,0,
Floating Island Lake,Pollen,44.55,-107.466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5762900795,2.4521256624,1.141163093,0,0,0,
Gass Lake,Pollen,44.05,-87.733333,0,0,0,0,0,0,0,8.163265306,0,0,1.554729978,0,0,0,0,0,0,0,0,0,0,0,
Goldsmith Lake,Pollen,46.583333,-92.466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309597523,
Water Conservation Area 3B  Gumbo Limbo Marsh,Pollen,25.778889,-80.511111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Healy Lake,Pollen,64,-144.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.18987342,0,0,0,0,0,0,0,
Horseshoe Lake,Pollen,38.6867,-90.10375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,
