Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Three Pines Bog,Pollen,47,-80.116667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.69928401,7.56041225167,9.7889412185,15.3137677267,0,0,
Axe Lake,Pollen,45.38,-79.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.68159204,0,0,0,0,0,0,0,
Baseball Bog,Pollen,47.23,-79.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5862069,20.28985507,0,0,0,0,
Bear Bog,Pollen,47.18,-80.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.9899970633,33.6492891,0,0,0,0,0,0,
Banks Island 74MS15,Pollen,73.533333,-120.216667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4727611536,1.61685553083,0.301204819,3.574406043,0.483499464,0.325732899,2.431610942,1.15502098838,1.27695652587,
Lac Castor,Pollen,46.613889,-72.998611,0,0,0,0,0,0,0,0,0,0,0,0,0.83100455,6.6921666165,6.16615404325,5.1121974695,5.9359179645,6.951848626,0,0,9.497206704,0,
Chase Pond,Pollen,45.651389,-60.675,0,0,0,0,0,0,0,0,0,0,2.095808383,2.097902098,0,0,0,0,0,0,0,0,0,0,
Chism 1,Pollen,54.799444,-76.145556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95953682,0,1.83908046,
Coghill Lake,Pollen,53.9,-66.766667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235849057,0.55401662,0,0,0,
Creditview Wetland,Pollen,43.6,-79.6,0,0,0,0,0,0,0,0,0,0,0,0,27.7777777767,0,0,0,0,0,0,0,0,0,
Cristal Lake,Pollen,52.116667,-90.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.43745474,0,0,0,0,0,0,
Crowfoot Lake,Pollen,51.65,-116.416667,0,0,0,0,0,0,0,0,0,0,0,73.76344086,77.4252559367,76.79324895,0,67.24997581,66.50831354,61.175154395,58.82501261,58.30242949,58.58989152,56.40364747,
Cummins Pond,Pollen,48.4075,-89.346667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.210526316,42.939645625,54.48504983,0,0,0,0,
Decoy Lake,Pollen,43.233333,-80.366667,0,0,0,0,0,0,0,0,0,0,0,3.24825995167,16.6645349295,47.2945864367,72.899034008,72.22430318,0,0,0,17.17417783,18.75,19.901940165,
Delorme 2,Pollen,54.423611,-69.929722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54952462875,0.411959611455,1.10170056555,1.05331566887,1.45608032013,2.226214165,1.9797275895,
Devon Island Glacier,Pollen,75.35,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85629736,18.5387329505,
Dosquet,Pollen,46.45,-71.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.384600876,2.89825914833,6.78793374433,4.0200124885,2.3201732725,2.55459711133,0.735987428,2.557104406,1.602564103,
Eagle Lake,Pollen,53.233333,-58.55,0,0,0,0,0,0,0,0,0,0,7.142857143,0,0,32.52234285,32.29927007,5.9767411414,15.0432784775,19.8768420165,23.9705486675,25.2774735833,24.444532538,27.9561377923,
E Lake,Pollen,50.69095,-99.65835,0,0,0,0,0,0,0,0,0,0,3.418803419,0,0,0,0,0,0,0,0,0,0,0,
Ennadai Lake  1972 Site,Pollen,61.244444,-100.951389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ennadai Lake,Pollen,61.166667,-100.916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.162162162,4.75046910333,10.5106667706,16.0483517452,19.450796485,14.2768423416,14.7095986467,
East Sooke Fen,Pollen,48.351944,-123.681667,0,0,0,0,0,0,0,0,0,0,0.5653740488,0.8403625095,0,0,0,0,0,0,0,0,0,0,
Excelsior Basin,Pollen,52.783333,-117.116667,0,0,0,0,0,0,0,0,0,0,0,0,0,63.04347826,62.2448035633,54.115215025,64.860208835,65.85232431,64.04154446,66.31443299,53.726287265,0,
Hayes Lake,Pollen,49.583333,-93.75,0,0,0,0,0,0,0,0,0,0,13.51791531,22.366196605,50.163398695,0,0,0,2.380952381,0,0.265251989,0,0,0,
Lac Geai,Pollen,45.995833,-73.992778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2033761185,11.2520037135,2.9938414775,3.66930502567,2.280463494,2.232681929,5.555555556,0,
Upper Gillies Lake,Pollen,46.066667,-60.391667,0,0,0,0,0,0,0,0,0,0,0,0,12.11797753,39.354166665,32.0,0,0,0,0,0,0,0,
Graham Lake,Pollen,45.183333,-77.35,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6165515,0,0,0,14.5826969626,13.6702566125,12.57425743,0,0,
Grey Islands,Pollen,50.768889,-55.516667,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12446835833,5.40699002143,4.686889276,4.007927009,3.01727499767,2.24161364414,2.6529515815,2.29470100567,2.6751075152,
Hail Lake,Pollen,60.033333,-129.016667,0,0,0,0,0,0,0,0,0,0,0,0,17.5638713271,0.634756536,0.9882010775,0,0,0,0,0,0,0.292397661,
Hams Lake,Pollen,43.236667,-80.413333,0,0,0,0,0,0,0,0,0,0,0.170357751,0,0,0,0,0,0,0,0,0,0,0,
Hanging Lake,Pollen,68.383333,-138.383333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tourbi̬re de Lanoraie HENRI,Pollen,45.988889,-73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.753862295,35.13513514,13.00813008,21.68765845,21.81588903,0,0,
Wilcox Lake,Pollen,43.95,-79.43,0,0,0,0,0,0,0,0,9.5922411095,36.96682464,0,0,0,0,0,0,0,0,0,0,0,0,
Marais de Keswick,Pollen,44.195833,-79.512778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.21241333,26.5405681433,24.69473264,
