Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Lake BI2,Pollen,57.116667,-76.378333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17809439,
Crates Lake,Pollen,49.183333,-81.266667,0,0,0,0,0,0,0,0,0,0,0,0.246305419,0,0,0.531914894,0,0,0.288184438,0.277777778,0,0.274725275,0.231481481,
Devon Island Glacier,Pollen,75.35,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lac Dufresne,Pollen,45.85,-70.35,0,0,0,0,0,0,0,0,0,0,0.336821062667,1.961988727,1.1179999565,0.28772402,0.224215247,0.589390963,0.743494424,0.267098888,0.900832588667,0.418743987,0.1889627215,0.88691796,
Beaverhouse Lake,Pollen,54.742222,-101.681667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258139409667,0.069686411,0,0,0,
Lac Hamard,Pollen,54.8,-67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381679389,0,
Lac Louis,Pollen,47.2875,-79.116667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45045045,0.354609929,0,0,0,0,0,0.34965035,0.46728972,
Perch Lake,Pollen,46.03,-77.34,0,0,0,0,0,0,0,0,0,0,0,0,0.227790433,0,0,0,0,0,0,0,0,0,
Snowshoe Lake,Pollen,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779220779,0,0,0,0,1.385041551,0,0,
Thompson Landing,Pollen,63.066667,-110.791667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.765488991,2.78263374222,2.310638636,2.04107542213,0.895522388,0,0,
Basswood Road Lake/Splan Pond,Pollen,45.255556,-67.330556,0,0,0,0,0,0,0,0,0,3.225806452,0.63806835975,0.35335689,7.883576168,0,0,0,0,0,0,0,0,0,
Rice Lake,Pollen,44.199085,-78.14232,0,0,0,0,0,0,0,0,0,0,0,0,0.943396226,0,0,0,0,0,0,0,0,0,
Basin Pond,Pollen,44.47,-70.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236406619,0.269541779,
Camel Lake,Pollen,30.266667,-85.016667,0.385356455,0.204918033,0,0,0,0.296296296,0,0,0.160771704,0.310181453667,0.480114821429,0.444110699909,0.638297872,0.81300813,0,1.1035066575,1.959036898,3.453689168,3.40707995367,2.819956616,0,0,
Cupola Pond,Pollen,36.8,-91.1,0,0,0,0,0,0.251889169,0.666666667,0,0,0,0.453514739,0,0,0,0,0,0,0,0,0,0,0,
Tom Swamp,Pollen,42.516667,-72.2125,0,0,0,0,0,0,0,0,0.835654596,0.865446094,5.4370235892,2.052238806,0,0,0,0,0,0,0,0,0,0,
Water Conservation Area 3B  Gumbo Limbo Near Tail,Pollen,25.886944,-80.561389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Langdale Pond,Pollen,30.641667,-83.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184842884,0.29791666,0.151745068,0.301659125,0.18018018,0.127877238,1.1518330755,0,
Mansell Pond,Pollen,45.041667,-68.733333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907925385,0.087108014,0,0,0.17452007,0.078895464,0,0,0,
Moulton Pond,Pollen,44.6275,-68.639167,0,0,0,0,0,0,0,0,0,1.459854015,2.8061947525,1.895734597,2.222222222,0,0,0,0,0,0,0,0,0,
Mud Creek Site 1,Pollen,25.219722,-80.604722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952380952,
Quicksand Pond,Pollen,34.326389,-84.865278,0,0,0.653594771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ross Pond,Pollen,43.921389,-69.410278,0,0,0,0,0,0,0,0,0,0,1.4617266275,0,0,0,0.412371134,0,0.546448087,0.430107527,0.385884812,0.503534902,0,0,
Sutherland Pond,Pollen,41.391389,-74.037778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866106982,1.0546853,1.07743651633,1.634877384,0,
Swartswood Lake,Pollen,41.0725,-74.835278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422705314,
Williams Street Bog,Pollen,41.9,-71.066667,0,0,0,0,0,0,0.611620795,0.5948616215,4.411764706,3.312771526,1.19047619,0,0,0,0,0,0,0,0,0,0,0,
Upper South Branch Pond,Pollen,46.083333,-68.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438596491,0,0.21691974,0.21141649,0,0.288184438,
Wells Mastodon Site,Pollen,41.083333,-86.433333,0,0,0,0,0,0,0,0,0,0,0.884955752,0,0,0,0,0,0,0,0,0,0,0,
Wolsfeld Lake,Pollen,45.005,-93.5727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101522843,0.09596929,0,0,
Northeast Shark River Slough,Pollen,25.74642,-80.58386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455907843,0,0,8.875739645,
Isle au Haut North Hollow,Pollen,44.0651,-68.6354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50955414,2.211393212,0,
Nelson Lake,Pollen,46.2287,-85.380295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374531835,0,0,0.177304965,0.187265918,0.279861982,
Round Pond,Pollen,41.97078,-70.010335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10716539,5.768103749,5.33926329677,5.73489255225,
Chesapeake Bay (MD99-2207),Pollen,38.03027778,-76.21444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289855072,0,0,0,
Santa Barbara Basin (Core 3H-01),Pollen,34.278,-119.97,0,0,0,0,0,0,0,0,0,0.3216631325,0.463502164,0,0,0,0,0,0,0,0,0,0,0,
SRM-1,Pollen,25.35277778,-81.11444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.136363636,0,1.408450704,0,0,
Otter Pond,Pollen,42.65485,-72.53319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784929356,
