Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Banks Island 74MS12,Pollen,72.366667,-119.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.028985507,2.16535989267,3.3223813505,1.960654643,1.749689986,1.2555534095,1.587301587,
Compass Pond,Pollen,50.034167,-56.196389,0,0,0,0,0,0,0,0,0,4.761904762,0,0,0,0,0,0,0,0,0,0,0,0,
Graham Lake,Pollen,45.183333,-77.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144535761,0,0,0,0,0,
Grenadier Pond,Pollen,43.64,-79.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303030303,0,0,0,0,
High Lake,Pollen,44.516667,-76.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2006050345,0,0,0,0,0,0,0,
Humber Pond 5,Pollen,43.64,-79.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196463654,0,0.203873598,
Pasqua Lake,Pollen,50.78,-104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,
Point Escuminac,Pollen,47.075,-64.8,0,0,0,0,0,0,0,0,0,0.43310602075,0.427350427,0,0,0,0,0,0,0,0,0,0,0,
Rattle Lake,Pollen,49.35,-92.7,0,0,0,0,0,0,0,0,0,0,0,0.6061090755,0.181983772,0,0,0.140252454,0.167785235,0,0,0,0,0,
Lac des Roches Moutonn̩es,Pollen,56.766667,-64.816667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282485876,
Wild Spear Lake,Pollen,59.25,-114.15,0,0,0,0,0,0,0,0,0,0,0,1.117318436,0,0,0,0,0,0,0,0,0,0,
Crater Lake,Pollen,49.19225,-120.09585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282485876,0,0,
Patricia Bay Lake,Pollen,70.46194444,-68.50277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531914894,0,0,0.849858357,0,0,0.275697648333,
Spirea Wetland,Pollen,43.26191,-80.25924167,0,0,0,0,0,0,0,0,0,0.07800312,0,0,0,0,0,0,0,0,0,0,0,0,
Carp Lake,Pollen,45.918056,-120.880556,0,0.3297182685,0,0,0.2937504275,0,0,0,0,0,0,0,0,0.315457413,0,0,0,0,0,0,0,0,
Clear Pond,Pollen,33.798895,-78.95336,0,0,0,0,0.23174971,0.234466589,0.825309491,0.24691358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Faith Pond,Pollen,47.272455,-96.09405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222587443,
George Lake,Pollen,44.2329,-93.87066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20259862,
Lily Lake,Pollen,59.2,-135.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481927711,
Lake West Okoboji,Pollen,43.333333,-95.2,0,0,0,0,0,0,0,0,0,0,0,0.294117647,0,0,0,0,0,0,0,0,0,0.322580645,
Swamp Lake,Pollen,37.95,-119.816667,0,0,0,0,0,0,0,0,0.938967136,0,0,0,0,0,0.791556728,0.697674419,0,0,0,0,0,0,
Head Lake,Pollen,37.7,-105.5,0,0,0,0,0,0,1.941747573,0,0,0,0,0.722021661,0.332225914,0,0,0,0,0,0,0,0,0.346020761,
Hemlock Hollow,Pollen,42.5375,-72.178,0,0,0,0,0,0,0,0,0,0,0,0,0.1986609315,0.30208797675,0.292397661,0.582839209333,1.3149438315,0.215053763,0.218818381,0.163398693,0.267759998667,0.43831475,
Goose Lake,Pollen,44.99,-94.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46728972,
Tower Lake,Pollen,46.542635,-86.037795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377358491,0,0,0,0,0,0,0,
Appleman Lake,Pollen,41.623285,-85.212085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,
Fargher Pond,Pollen,45.886765,-122.51919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nichols Meadow,Pollen,37.4235,-119.5785,0,0,0,0,0,0,0,1.589084458,0,0.826446281,0,0.993512397333,0.600425424,0,0,1.664208003,1.387796683,1.0422923365,0.497949183,0.572039431,0.298507463,1.0158402205,
Lima Bog,Pollen,42.78895,-88.8432,0,0,0,0,0,0,0,0,0,0,0,0.308641975,0.319488818,0,0,0,0,0,0,0,0,0,
Nelson Basin midden,Pollen,35.35,-116.7333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.680981595,0,0,0,0,0,0,0,
Idavain Lake,Pollen,58.77229444,-155.945095,0,0,0,0,0,0.78125,0.334448161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Eightmile Lake,Pollen,63.888645,-149.2518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31152648,0,0,0.322580645,0.3225840015,
Zagoskin Lake,Pollen,63.44847,-162.10838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Steel Lake,Pollen,46.973155,-94.68138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255754476,0,0,0,0,0,0,
Chalco Lake,Pollen,19.5,-99,0,0,0,1.1488428505,1.3155143575,2.599798153,0.57903181275,1.6599476885,0.2618242105,0,0,0,0,0,0,0,0,0,0,0,0,0,
