Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Cranberry Lake,Pollen,44.1,-78.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0.497512438,0,
Crawford Lake,Pollen,43.5,-79.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471698113,0,
Decoy Lake,Pollen,43.233333,-80.366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484848485,0.252844501,0.253807107,0,
Edward Lake,Pollen,44.37,-80.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303951368,0,0.540540541,0,0.3003003,0,
Wilcox Lake,Pollen,43.95,-79.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485436893,0,0,0,0,0,0,0,0,
Lac Pluvieux,Pollen,47.843889,-69.352778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2311036495,0,0,0,0,0,0,0,
Lac aux Quenouilles,Pollen,46.171944,-74.395833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234192037,0,0,0,0,0,
Clear Pond,Pollen,33.798895,-78.95336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229095074,
Mansell Pond,Pollen,45.041667,-68.733333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077088724,
No Bottom Pond,Pollen,41.283333,-70.208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2836726205,0.452315132333,
Pittsburg Basin,Pollen,38.904167,-89.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sinkhole Pond,Pollen,43.966667,-70.35,0,0,0,0,0,0,0,0,0,0,0,0.317460317,0,0,0,0,0,0,0,0,0.268096515,0,
Spruce Pond,Pollen,41.239444,-74.204167,0,0,0,0,0,0,0,0,0,0,0,0,0.617283951,0.291688090167,0.350877193,0.4295789588,0.5202719278,0.408586600333,2.059934132,1.53774321525,2.694610778,0,
Lake Tulane,Pollen,27.583333,-81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179856115,0,0,0,0,0,0,0,0,
Crystal Lake,Pollen,42.234015,-88.357005,0,0,0,0,0,0,0,0.637958533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chesapeake Bay (MD99-2209),Pollen,38.88611111,-76.39444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477113604,0,0,0,0,0,0,
