Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Lac Castor,Pollen,46.613889,-72.998611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Crawford Lake,Pollen,43.5,-79.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248138958,
Cristal Lake,Pollen,52.116667,-90.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149476831,0,0,0,0,0,0,
Hayes Lake,Pollen,49.583333,-93.75,0,0,0,0,0,0,0,0,0,0,0.241545894,0,0,0,0.193423598,0,0,0,0,0,0,0,
Lac Geai,Pollen,45.995833,-73.992778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238095238,0,0,0,0,0,0,
Grenadier Pond,Pollen,43.64,-79.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317460317,0,0,
Nina Lake,Pollen,46.6,-81.5,0,0,0,0,0,0,0,0,0,0,0,0,0.411522634,0,0,0,0,0,0,0,0,0,
Pasqua Lake,Pollen,50.78,-104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48092423725,
Perch Lake,Pollen,46.03,-77.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289017341,
Princeville,Pollen,46.145833,-71.935833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207039337,0.197238659,0,0,0,0,0,0,0,
Rattle Lake,Pollen,49.35,-92.7,0,0,0,0,0,0,0,0,0,0.95298723,0.53389394425,0.44120344075,0,0.144508671,0.177935943,0,0,0,0,0,0,0,
Lake Site South Burin Peninsula,Pollen,46.919444,-55.6125,0,0,0,0,0,0,0,0,0,2.17735017033,1.538589488,1.509433962,0,0,0,0,0,0,0,0,0,0,
Sewell Lake,Pollen,49.84135,-99.5763,0,0,0,0,0,0,0,0,0,0,0,0.610169358,0.613135037667,0.6581988862,0,0.202055720333,0.1980236234,0.2996638235,0.172413793,0,0,0.322000838,
Slow River,Pollen,63.033333,-100.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258397933,0,0,
Tonawa Lake,Pollen,44.85,-77.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292397661,0,0,0,0,0,
Lovesick Lake,Pollen,44.55680556,-78.22479722,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,100.0,0,0,0,0,0,
Path Lake,Pollen,43.87196,-64.928795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182072829,0,0,0,0,0,0.209424084,0,
Anderson Lake,Pollen,46.416667,-92.716667,0,0,0,0,0,0,0,0,0,0,0,0.336820699,0,0,0,0,0,0,0,0,0,0,
Anderson Pond,Pollen,36.03015,-85.50132,0,0,0,0,0,0,0,0,0,0.397683184,0.785340314,0,0.155520995,0,0,0,0,0,0,0,0,0.559537175333,
Andree Bog,Pollen,45.725,-93.25,0,0,0,0,0,0,0,0,0,0,0.483091787,0,0,0,0,0,0,0,0,0,0,0,
Battle Ground Lake,Pollen,45.8,-122.491667,0,0,0,0,0,0,0,0.237529691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223374551,
Beckman Lake,Pollen,45.425,-93.183333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187265918,0,0,0,0,
Beef Pasture,Pollen,37.416667,-108.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128865979,0,
Billy's Lake,Pollen,46.27058,-94.551555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350877193,0,0,0,0,0.37593985,
Bog D Pond,Pollen,47.1775,-95.162675,0,0,0,0,0,0,0,0,0,0,0,0.303030303,0,0,0.255102041,0,0.2821939585,0,0,0,0,0,
Bucyrus Bog,Pollen,40.797222,-82.933333,0,0,0,0,0,0,0,0,0.20242915,0,0.424387514,0.268817204,0,4.12371134,0,0,0,0,0,0,0,0,
Cahaba Pond,Pollen,33.5,-86.533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290697674,0,
Camel Lake,Pollen,30.266667,-85.016667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199600798,0,
Cheyenne Bottoms,Pollen,38.466667,-98.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281690141,0,0,0,
Chatsworth Bog,Pollen,40.675865,-88.324435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201201201,0,0,0,0,0,
Columbine Ranch Fen,Pollen,37.6125,-107.808333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214132762,0,0,0,0,0,
Cupola Pond,Pollen,36.8,-91.1,0,0,0,0,0,0,0,0.267379679,0,0,0,0,0,0,0,0,0,0,0,0,0.439077936,0,
Mohawk Pond,Pollen,41.816667,-73.283333,0,0,0,0,0,0,0,0,0,0,0,0.114155251,0,0.4048583,0.227790433,0.27972028,0.215053763,0,0,0,0.221238938,0,
West Sand Lake Peat Bog,Pollen,42.633333,-73.6,0,0,0,0,0,0,0,0,0,0,0,0.199203187,0.165562914,0.236406619,0.338983051,0,0,0,0,0,0,0,
Devils Lake,Pollen,43.4178,-89.73205,0,0,0,0,0,0,0,0,0,0.418104229,0,0.255427842,0.139664804,0,0,0,0,0,0,0,0,0,
Eagle Lake Bog,Pollen,44.166667,-71.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278551532,
Fox Pond,Pollen,47.165,-95.558333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242718447,
Gause Bog,Pollen,30.785,-96.721111,0,0,0,0,0,0,0,0,0,0,0,0.505050505,0,0,0,1.025641026,0.505050505,0,0,0,0,0,
