Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Nina Lake,Pollen,46.6,-81.5,0,0,0,0,0,0,0,0,0,0,0,0,0.152905199,0,0,0,0,0,0,0,0,0,
Round Pond,Pollen,52.531655,-91.37236111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97496988925,1.30358628257,2.258099642,
Cahaba Pond,Pollen,33.5,-86.533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597014925,
Clear Pond,Pollen,33.798895,-78.95336,0,0,0,0,0,0,0,0,0,0.246609125,0.224466891,0.222359101,0.189933523,0.331965781333,0.234192037,0,0,0,0,0,0,0,
Dismal Swamp (91),Pollen,36.583333,-76.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548446069,0,0.7304574285,
Rockyhock Bay,Pollen,36.166667,-76.683333,0,0,0,0,0,0,0,0,0,0,0,0.141843972,0,0.202020202,0,0,0,0,0,0,0,0,
Chesapeake Bay  Rhode River,Pollen,38.886389,-76.394722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Water Conservation Area 2A  Site 3 (Site U3),Pollen,26.2875,-80.411389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chesapeake Bay (MD99-2209),Pollen,38.88611111,-76.39444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253164557,0.534759358,0,0,0,0,0,0,
Balsam Lake,Pollen,42.028785,-74.604205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387596899,2.05178590533,2.7667682925,2.708333333,
Catahoula Lake (core CLR3),Pollen,31.50844,-92.13152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103340580667,0.642360293,0.293341156,
Sky Pond,Pollen,40.277895,-105.66917,0,0,0,0,0,0,0,0.316957211,0.192652949111,0.203572781333,0.335217386333,0.161030596,0.12195122,0,0,0,0,0,0,0,0,0,
