Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Lake BI2,Pollen,57.116667,-76.378333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.485766068,5.2733446144,3.5795255156,4.32346818514,3.88451275967,4.01891862967,6.69253131533,7.25952214067,
Candelabra Lake,Pollen,61.683333,-130.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.960784314,0,0,0,0,0.301435407,
Crates Lake,Pollen,49.183333,-81.266667,0,0,0,0,0,0,0,0,0,7.360861759,6.34293037133,4.86721603167,1.45629514167,1.11621025975,0.862368571,0.591728813,0.465838509,0.4219620225,0.574712644,0.5241989335,0,1.278772379,
Crawford Lake,Pollen,43.5,-79.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245700246,0.167241912,
Devon Island Glacier,Pollen,75.35,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,20.0,2.702702703,1.981946625,1.321993934,3.095238095,0,
Dosquet,Pollen,46.45,-71.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lac Dufresne,Pollen,45.85,-70.35,0,0,0,0,0,0,0,0,0,1.818181818,0,0.303030303,0,0,0,0,0,0,0,0,0,0.470588235,
Ennadai Lake  1972 Site,Pollen,61.244444,-100.951389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lac Ã  la Fourche,Pollen,47.609722,-70.615833,0,0,0,0,0,0,0,0,0,0,0,0,10.4254177617,0.976220823667,0.44218199,0.2864627635,0.585513624,1.23647192867,0.769373888667,2.0707600805,0.737904815333,1.430384845,
Fish Lake (CA:Nunavut),Pollen,73.034722,-85.216667,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4141414133,33.14814815,23.312198066,13.714733545,12.06896552,22.36842105,16.44971225,14.28571429,23.0361234033,
Hayes Lake,Pollen,49.583333,-93.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.511335013,0,0.55401662,0,
Jones Lake [Glenboro site],Pollen,49.448,-99.28965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.38515081,
Hafichuk Site,Pollen,50.320556,-105.883889,0,0,0,0,0,0,0,0,0,0,6.33971832483,9.66303473352,0,0,0,0,0,0,0,0,0,0,
Hail Lake,Pollen,60.033333,-129.016667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895522388,1.204819277,0.412371134,0,0,0,0,
Hebron Lake,Pollen,58.2,-63.033333,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,
Iglutalik Lake,Pollen,66.135,-66.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,36.904761905,0,0,0,0,0,0,0,0,
Lac Hamard,Pollen,54.8,-67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981416070333,0.36101083,0.750005849,1.140684411,0,0.803212851,1.123595506,
Lac Louis,Pollen,47.2875,-79.116667,0,0,0,0,0,0,0,0,0,0,0,0,1.025093889,0.8423651098,1.3099621815,0.8384394968,0.790877609,0.7953216375,0.34729642375,0.3283884685,0.361700212333,0.5568216605,
Lake Six,Pollen,48.4,-81.316667,0,0,0,0,0,0,0,0,0,0,0,0,11.47540984,0,0,0,0,0,0,0,0,0,
Lateral Pond,Pollen,65.942222,-135.514167,0,0,0,0,0,0,0,0,0,0,0,0,1.1409913375,0.6447291665,0.5951130135,2.083800624,2.40929710275,1.369863014,0.907216171,1.09363102033,1.048139281,0,
Little Round Lake,Pollen,44.8,-76.683056,0,0,0,0,0,0,0,0,0,0,3.846153846,5.20141259764,4.406779661,0,0,0,0,0,0,0,0,9.045226131,
Lake Hope Simpson,Pollen,52.45,-56.433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242130751,
Little Lake (CA:Nova Scotia),Pollen,44.668056,-63.938889,0,0,0,0,0,0,0,0,0,2.066115702,0,8.396946565,1.62601626,0,0,0,0,0,0,0,0,0,
Lac Marcotte,Pollen,47.077778,-71.422778,0,0,0,0,0,0,0,0,0,0,0,17.7738258885,2.0927109975,0.82191162625,0.6102959775,0.666666667,0.426540138,0.524934383,1.0416666665,1.2241054615,1.7710199285,1.940821967,
M Lake,Pollen,68.266667,-133.466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.226993865,0,
Mordsger Lake,Pollen,51.383333,-94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,
Parrott's Pond,Pollen,44.22,-76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.216216215,37.89272031,27.46393762,
Pasqua Lake,Pollen,50.78,-104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.39473684,
Sandy Cove Pond,Pollen,54.4,-57.716667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50148536017,0.400090082,0.481911213,0.492499158667,0.7621901956,
Sewell Lake,Pollen,49.84135,-99.5763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589970501,0,0,0,0,0,0,
Sleet Lake,Pollen,69.283333,-133.583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.765225066,0,0,0,0,0,
