Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Hail Lake,Pollen,60.033333,-129.016667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326797386,0,0,0,0.173913043,0,0,0,0,
Marion Lake (CA:British Columbia),Pollen,49.308333,-122.547222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.409063105,39.61115207,0,0,0,0,0,
Pixie Lake,Pollen,48.596389,-124.196667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.40559441,0,0,0,0,0,
Surprise Lake,Pollen,49.31969,-122.562125,0,0,0,0,0,0,0,0,0,0,0,0.814479638,1.5643717158,4.13149907467,25.39937107,34.7911751367,33.440041675,27.74156973,19.3157879767,14.282737116,11.4355611137,15.44402063,
Toboggan Lake,Pollen,50.815305,-114.59946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27100271,0,0,0,0.313479624,0.303030303,0.508905852,
Walker Lake,Pollen,48.529167,-124.002222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.76999299,27.247669215,22.0732539067,24.238194565,26.1999256267,25.76811594,0,
Dog Lake,Pollen,50.780545,-115.92977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89134100975,
Twin Lake,Pollen,49.322,-119.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735294118,
Buckbean Bog,Pollen,49.11905,-119.68305,0,0,0,0,0,0,0,0,0,0,0.276243094,0,0,0,0,0.617137848,0.293620229333,0.303951368,0,0,0,0.6532361042,
Crater Lake,Pollen,49.19225,-120.09585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515463918,0,0,0,0,0,0,0,0,
Carp Lake,Pollen,45.918056,-120.880556,0,0,0.276243094,0,0,0,0,0.598802395,0,0,0,0,0,0,0,0,0,0,0,0,3.886790293,4.918867814,
Davis Lake,Pollen,46.591667,-122.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26851852,7.305936073,14.14256319,14.5129657895,0,
Indian Prairie Fen,Pollen,44.633333,-122.575,0,0,0,0,0,0,0,0,2.113706085,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lily Lake,Pollen,59.2,-135.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2650429324,0,0,0,0,0,0,0,0,
Lost Lake,Pollen,45.824085,-123.5793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.35643564,0,16.38655462,26.19026629,26.924566095,33.4002615125,28.4557026067,
Munday Creek,Pollen,60.033333,-141.966667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.40412979,0,0,0,
Martins Lake,Pollen,47.712915,-123.53259,0,0,0,0,0,0,0,0,0,0,0,2.06185567,0,0.71942446,0,0,0,0,0,0,32.89036545,30.38593652,
Dead Horse Lake,Pollen,42.558,-120.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328947368,
Cedar Lake,Pollen,41.20728,-122.4971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490196078,0,0,0.390625,0.961538462,0.485436893,0,0,0,
Grass Lake,Pollen,41.6496,-122.16715,0,0,0,0,0,0,0.103680664,0,0,0,0,0,0,0,0.084139672,0,0,0,0,0,0,0,
