Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Alexander Lake,Pollen,53.333333,-60.583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303030303,0,0,0,0,0,
Delorme 2,Pollen,54.423611,-69.929722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258397933,0,0,0,0,0,0,
Devon Island Glacier,Pollen,75.35,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.851851852,1.411384915,0,0,
Edward Lake,Pollen,44.37,-80.25,0,0,0,0,0,0,0.793650794,0,0.25974026,0.512820513,0,0.342689378,0.297619048,0.66518847,0.284246462,0.4177864105,0.3066391595,0.474415848,0,0,0,0.819672131,
Ennadai Lake  1972 Site,Pollen,61.244444,-100.951389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ennadai Lake,Pollen,61.166667,-100.916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.949025487,0.945378151,0,1.072961373,
Georgian Bay  Lake Huron (1),Pollen,44.74,-80.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Hail Lake,Pollen,60.033333,-129.016667,0,0,0,0,0,0,0,0,0,0,0,0,0.775193798,0,0,0.320512821,0,0,0,0,0,0,
Humber Pond 3,Pollen,43.64,-79.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70587113275,
Kenosee Lake,Pollen,49.816667,-102.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.482993197,11.88811189,17.62589928,0,4.471544715,0.790513834,
Marais de Keswick,Pollen,44.195833,-79.512778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270099742556,0.214123904545,0.3396602105,0.753364606429,
Lake CH2,Pollen,49.683333,-74.583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711743772,0.5740810145,0.400686009,0.315744719,0.197675323,0.272855120167,0.222222222,0,0,
Lateral Pond,Pollen,65.942222,-135.514167,0,0,0,0,0,0,1.361867704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lake Hope Simpson,Pollen,52.45,-56.433333,0,0,0,0,0,0,0,0,0,0,0,0.304878049,0,0,0,0,0.125156446,0,0,0,0,0,
Marion Lake (CA:British Columbia),Pollen,49.308333,-122.547222,0,0,0,0,0,0,0,0,0,0.239808153,0.094073377,0,0,0.31152648,0.261904762,0,0,0,0,0,0,0,
Parrott's Pond,Pollen,44.22,-76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.652100271,
Pasqua Lake,Pollen,50.78,-104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74307599289,
Lake RS36,Pollen,72.583333,-95.066667,0,0,0,0,0,0,0,0,0,0.693240901,0,0,0,0.292397661,0.315955766,0.255107833,0.313979839667,0,0,0,0.318979266,0,
Sulphur Lake,Pollen,60.95,-137.957778,0,0,0,0,0,0,0,0,0,0,0.421052632,1.13690054333,0.274428835,0,0,0,0,0,0,0,0,0,
Thompson Landing,Pollen,63.066667,-110.791667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324675325,0.3152428615,0.281300730667,0.298507463,0,0,
Wylde Lake,Pollen,43.91,-80.4,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,
Bellshill Lake,Pollen,52.60273,-111.556055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8392521065,
Collins Pond Site (PL-86-56),Pollen,45.42715,-61.3427,0,0,0,0,0,0,0,0.08291874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Crater Lake,Pollen,49.19225,-120.09585,0,0,0,0,0,0,0,0,0,0,0,0,0.297619048,0,0,0.602409639,0,0,0,0,0,0,
Fire Lake,Pollen,52.331985,-67.35709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220448943,0,0,0,0,0,
Rice Lake,Pollen,44.199085,-78.14232,0,0,0,0,0,0,0,0,0,0.416666667,0,0,0,0.520833333,0.490196078,0.523560209,0.571428571,0,0,0,0,0,
Path Lake,Pollen,43.87196,-64.928795,0,0,0,0,0,0,0,0,0,0,0,0,0.210748156,0,0,0,0.413872055,0,0.198807157,0.196270854,0.283117714667,0.270811988667,
Balsam Meadow,Pollen,37.195833,-119.260278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245700246,0,0,0,0,1.666666667,0.294985251,
Barchampe Lake,Pollen,30.622222,-83.253889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096525097,0.14619883,0,0,
Barrett Lake,Pollen,37.595833,-119.008333,0,0,0,0,0,0,0,0,0,0,0,0.809716599,1.684210526,0,0,0,0,0,0,0,0.82815735,0.568181818,
Basin Pond,Pollen,44.47,-70.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2635270265,0,
Big John Pond,Pollen,47.559175,-94.970775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166064982,0,0,1.355932203,
Boundary Pond,Pollen,45.566667,-70.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163934426,0,0,0.191204589,0,0,0,0,0,
Burden Lake,Pollen,42.604167,-73.566667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169204738,0,0,0,
Camel Lake,Pollen,30.266667,-85.016667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cottonwood Lake,Pollen,44.6173,-95.68015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07302038867,
Cub Lake,Pollen,44.7,-84.958333,0,0,0,0,0,0,0,0,0,0,0,0,0.847457627,0.517464424,0,0.289435601,0,0.172061012,0.473933649,0.2440612528,0.3452628455,0.304359465667,
Devils Lake  Main Bay,Pollen,48.031535,-98.950595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Disterhaft Farm Bog,Pollen,43.916944,-89.166944,0,0,0,0,0,0,0,0,0.303951368,0.660066007,0,0.359647545,0,0,0,0,0,0,0,0,0,0,
Donut Pond Bog,Pollen,41.275,-70.058333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2687059312,
George Lake,Pollen,44.2329,-93.87066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.202559226,
Goff Lake,Pollen,44.4525,-109.838611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,0,0,
Goshen Springs,Pollen,31.721111,-86.134167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484261501,0,0,0,0,0.269541779,0.4787877685,
Water Conservation Area 3B  Gumbo Limbo Near Tail,Pollen,25.886944,-80.561389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
