Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Hail Lake,Pollen,60.033333,-129.016667,0,0,0,0,0,0,0,0,0,0,0,0,0.6395086045,0,0.289247709,0,0.3076864995,0,0.23923445,0,0,0,
Tourbi̬re de Lanoraie JOSEPH,Pollen,45.991944,-73.302778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.325516432,0,0,0,0,0,
Lone Fox Lake,Pollen,56.716667,-119.716667,0,0,0,0,0,0,0,0,0,0,0,0.278551532,0,0,0,0,0,0,0,0,0,0,
Dog Lake,Pollen,50.780545,-115.92977,0,0,0,0,0,0,0,0,0,0,0,0,0.159235653,0,0,0,0,0,0,0,0,0,
Dye Lower Water Lake (Dyer Lake),Pollen,66.62246,-61.64925,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,
Brother-of-Fog Lake,Pollen,67.193,-63.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Battle Ground Lake,Pollen,45.8,-122.491667,0,0,0.31152648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Etivlik Lake,Pollen,68.133333,-156.033333,0,0,0,0,0,0,0,0,0.323624595,0,0,0.59347181,0,0,0,0,0.308641975,0,0,0,0,0,
Keystone Ironbog,Pollen,38.865,-107.033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169779287,0.241545894,0.168350168,
Joe Lake,Pollen,66.766667,-157.216667,0.198807157,0,0,0.185185185,0,0,0.196078431,0.187617261,0,0.3125,0.371637497,0.2791238615,0.4205969865,0,0,0,0,0,0.238663484,0,0,0,
Kirchner Marsh,Pollen,44.77085,-93.12255,0,0,0,0,0,0,0,0,0,0,0.254452926,0,0,0,0,0,0,0,0,0,0,0,
Munday Creek,Pollen,60.033333,-141.966667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054466231,0,0,0,
Niliq Lake,Pollen,67.866667,-160.433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184501845,0,0,0,0,0,0,0,
Ped Pond,Pollen,67.2,-142.066667,0,0,0,0,0,0,0,0,0,0,0,0,0.261780105,0,0,0,0,0,0,0,0,0,
Screaming Yellowlegs Pond,Pollen,67.583333,-151.416667,0,0,0,0,0,0,0,0,0,0.477246331,0,0,0,0,0,0,0,0,0,0,0.197238659,0,
Ten Mile Lake,Pollen,63.066667,-145.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331125828,0,0,0.341296928,0,0,0.346020761,
Appleman Lake,Pollen,41.623285,-85.212085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303951368,0,0,0,0,0,
Stewart Bog,Pollen,35.832,-105.722,0,0,0,0,0,0,0,0,0,0,0,0.332225914,0,0,0.416666667,0,0.425531915,0.328947368,0.309597523,0,0,0,
Ongivinuk Lake,Pollen,59.56781,-159.357975,0,0,0,0,0,0,0,0,0,0.316455696,0.318471338,0,0.27700831,0,0,0,0.15600624,0,0.197628458,0.168918919,0,0,
Windmill Lake,Pollen,63.6589,-148.80525,0,0,0,0,0,0,0.631911532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301204819,0.2894362065,
Zagoskin Lake,Pollen,63.44847,-162.10838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323624595,0,
