Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Basswood Road Lake/Splan Pond,Pollen,45.255556,-67.330556,0,0,0,0,0,0,0,0,0,0,0.352130078,0,0,0,0,0,0,0,0,0,0,0,
Bates Marsh,Pollen,42.342715,-81.84467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984251969,0.761449282714,0.2821224755,0,0.207432003333,0.24705132,
Path Lake,Pollen,43.87196,-64.928795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195401904,0,0.382872065,0,
Anderson Pond,Pollen,36.03015,-85.50132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353773585,0,0.595238095,0.318979266,0.192839083714,
BL-Tombigbee,Pollen,33.563333,-88.474444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.157894737,49.3902439,34.76190476,16.888881,
Boriack Bog,Pollen,30.36,-97.126111,0,0,0,0,0,2.02020202,0.510204082,0,0.5,1.502512563,0.676094810333,4.522613065,0.853873393,1.63825440325,1.02325382133,0.518134715,0.5438798735,0.520833333,1.595744681,1.052631579,1.03626943,5.555555556,
Brandreth Bog,Pollen,43.916667,-74.683333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476190476,0.288184438,1.676237933,0.973865573667,1.78506506433,1.06373562067,0.66080101175,
Browns Pond,Pollen,38.154722,-79.616389,0,0,0,0,0,0,0,0,0,0,0,0.522193211,2.96735905,0.8009569875,1.3462210395,2.504539952,1.084598698,1.680092781,0.9534798535,0.600600601,0.227790433,0.253807107,
Cahaba Pond,Pollen,33.5,-86.533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0078125,55.86419753,7.407407407,
Clear Lake,Pollen,41.638535,-86.544595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271939937,0,0,0,0,0,0,0.318948024,
Clear Pond,Pollen,33.798895,-78.95336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.520912548,1.157285639,
Crider's Pond,Pollen,39.966667,-77.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5186784875,0,0.313479624,0.9365503,
Cupola Pond,Pollen,36.8,-91.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2527062355,0,11.44011601,
Mohawk Pond,Pollen,41.816667,-73.283333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183486239,0.18115942,0,0.235849057,0,0,0,
West Sand Lake Peat Bog,Pollen,42.633333,-73.6,0,0,0,0,0,0,0,0,0.207039337,0,0,0,0,0,0,0,0,0,0,0,0,0,
Demont Lake,Pollen,43.48,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564971751,0,0,0,0,
Dismal Swamp (91),Pollen,36.583333,-76.45,0,0,0,0,0,0,0,0,0,0,0,0,0.4923202115,0.708583167667,0.696055684,3.872437358,1.786158868,0.982800983,5.787037037,12.46376812,2.165354331,15.78947368,
Donut Pond Bog,Pollen,41.275,-70.058333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5947663876,
Rockyhock Bay,Pollen,36.166667,-76.683333,0,0,0,0,0,0,0,0,0,0,0,0.093283582,0.152439024,0,0,0,0,0,0,0,0,0,
Fresh Pond,Pollen,41.158333,-71.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.275917065,1.44092219,0.295857988,0,0.4025157125,
Helmetta Bog,Pollen,40.383333,-74.433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.194029851,0,0,0,0,
Howes Prairie Marsh,Pollen,41.65,-87.072222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.293732806,
Lake Lacawac,Pollen,41.381944,-75.292778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384968966875,
Longswamp,Pollen,40.483333,-75.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.684210526,0,0,0,1.204819277,1.416430595,0.547945205,0,
Mashapaug Pond,Pollen,41.783333,-71.433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323624595,0.549379040333,0.4346621606,0,0.499907814824,
Lake Mendota,Pollen,43.1,-89.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503778338,0,0,0,0,0,0,0,
Natural Lake,Pollen,34.663333,-95.386111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4734001875,
No Bottom Pond,Pollen,41.283333,-70.208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64171123,0.194624915,0.767018217,1.503008446,1.21835567217,0.712878078333,2.51473057033,5.8767032925,1.3420019315,
Old Field,Pollen,37.116667,-89.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245098039,0,0,0,0,0,
Panther Run Pond,Pollen,40.8,-77.416667,0,0,0,0,0,0,0,0,0,0,0,1.286173633,1.307189542,0,0.328947368,20.83333333,18.5305135,9.29360967,2.684563758,8.78735632,0,5.79189892233,
Pittsburg Basin,Pollen,38.904167,-89.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Portage Marsh,Pollen,41.576111,-87.2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225733634,0,0,0,0,0,0,
Chesapeake Bay  Parker Creek,Pollen,38.547778,-76.478611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chesapeake Bay  Patuxent River (2-P-5),Pollen,38.333333,-76.309722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Quicksand Pond,Pollen,34.326389,-84.865278,0,0,0,0,0,0,0.632911392,0,0,0,0,0,0,0,5.732484076,0,0,20.77922078,46.90265487,68.39378238,64.88991889,54.67188179,
Rogers Lake,Pollen,41.3525,-72.29915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2527805865,0.622044104667,0.571653266,0.199401795,0.303336704,0.308641975,0,0.4591932265,
Silver Lake,Pollen,40.35,-83.8,0,0,0,0,0,0.29154519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spring Lake (US:Pennsylvania),Pollen,41.673889,-76.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220750552,0,0,0,0,0,0,0,
Sutherland Pond,Pollen,41.391389,-74.037778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310559006,0,0,0.2949506535,0.280898876,0.303951368,0,1.369863014,
Swartswood Lake,Pollen,41.0725,-74.835278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7273871581,
Tannersville Bog,Pollen,41.033333,-75.266667,0,0,0,0,0,0,0,0,0,0.338983051,0,0.304878049,0,0,0.336700337,0,0.338983051,0.67916609,0.346598607333,0,0.32798656,0.4194251966,
Williams Street Bog,Pollen,41.9,-71.066667,0,0,0,0,0,0,0.799515538,0.095602294,0.1102443155,0,0,0,0,0,0,0,0,0,0,0,0,0,
Little Salt Spring,Pollen,27.075,-82.23333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877192982,0,0,0,0,0,1.018703035,0.911161731,
Linsley Pond,Pollen,41.317115,-72.784335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372692315833,
Tower Lake,Pollen,46.542635,-86.037795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3003003,0.341296928,0,
Lake Mina,Pollen,45.89346,-95.47561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238663484,
Lake Arthur,Pollen,30.05034,-92.7095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.112140871,3.1491015224,3.94474017443,5.1259429744,
Jemima Pond,Pollen,41.82961,-69.9847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09212831825,1.5029156895,1.470073929,
Chesapeake Bay (MD99-2209),Pollen,38.88611111,-76.39444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581395349,0.638526850429,0,
Cowles Bog,Pollen,41.6355,-87.0945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29154519,0,0.249452573,0.212765957,0,0.280112045,
Emrick Lake,Pollen,43.800155,-89.59428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299401198,0,0,0,0,0,0,1.307189542,
Black Gum Swamp,Pollen,42.5375,-72.1829,0,0,0,0,0,0,0,0,0,0.201207243,0,0,0.213219616,0,0,0,0,2.619047619,6.036745407,0.502512563,0,0,
Balsam Lake,Pollen,42.028785,-74.604205,0,0,0,0,0,0,0,0,0,0.452488688,0,0,0,0.347222222,0.2980632555,0.632911392,0,0.381780660667,0,0.35971223,0.701754386,0.352173698,
Ridge and Slough (02-05-21-5),Pollen,25.829,-80.7675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324675325,0.682593857,
Big Cypress (core 03-9-16-3),Pollen,25.7045,-80.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434782609,
Catahoula Lake (core CLR3),Pollen,31.50844,-92.13152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4782233842,0,0.423066596667,1.02878096692,0.779686216333,0.786310208,
Lily Pond,Pollen,42.417875,-72.34693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.938421643,1.3337040225,0.458715596,0,
Pascagoula Marsh,Pollen,30.391,-88.5855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.304347826,4.329004329,3.91458586,7.0269119415,
Little Mirror Lake,Pollen,42.524435,-71.60848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171526587,
Binnewater Pond,Pollen,41.40935,-74.551335,0,0,0,0,0,0,0,0,0,0,0,0,0.184842884,0,0.205338809,0.4890620215,0,0,0,0,0,0.2827939335,
