Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Baseball Bog,Pollen,47.23,-79.78,0,0,0,0,0,0,0,0,0,0,0,9.2227779935,2.45388491467,0.851618982,0.4486560435,0,0,0,0,0,0.460829493,0,
Caribou Hill,Pollen,55.666667,-63.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514138817,0,0,0.24691358,0.238420006,0,
Chase Pond,Pollen,45.651389,-60.675,0,0,0,0,0,0,0,0,0,0,0,0,0.370212556,0,0,0,0,0,0,0,0,0,
Devon Island Glacier,Pollen,75.35,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924830452,0.689655172,1.5695933545,2.033886596,
Saint-Gabriel,Pollen,46.275833,-73.475833,0,0,0,0,0,0,0,0,0,0,0,0,0,1.389146745,1.19572376167,0.158982512,0,0.166389351,0.341296928,0,0,0.189035917,
Lac Ã  St-Germain,Pollen,45.945833,-74.370833,0,0,0,0,0,0,0,0,0,0,0,0.5923669615,0.463402609333,0,0,0,0,0,0,0,0,0,
Graham Lake,Pollen,45.183333,-77.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098328417,0,0,0,0,0,
Grey Islands,Pollen,50.768889,-55.516667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318471338,
Hanging Lake,Pollen,68.383333,-138.383333,0,0,0,0,0,0,0,0,0,0,0.733274079,0.4357348328,0.1121214455,0,0.054171181,0,0,0,0,0.299401198,0,0,
High Lake,Pollen,44.516667,-76.6,0,0,0,0,0,0,0,0,0,0,0.759013283,0,0.1,0.12069662525,0.0992125985,0.14766144425,0.12259245425,0.187445476889,0.32177337825,0,0,0.1001001,
Little Lake (CA:Nova Scotia),Pollen,44.668056,-63.938889,0,0,0,0,0,0,0,0,0,1.09826131325,1.886854029,1.07931566771,0.99593077725,0,0,0,0,0,0,0,0,0,
Lofty Lake,Pollen,54.725278,-112.480833,0,0,0,0,0,0,0,0,0,0,45.194003525,21.945317385,4.849439297,9.1357821134,6.687145209,6.08354000214,3.16338542643,2.85964658043,3.34972234314,1.97222734475,2.5778185764,1.8123187548,
Mayflower Lake,Pollen,45.302778,-66.070833,0,0,0,0,0,0,0,0,0,1.89862138933,7.44001169563,0.727223196,0.806475488714,0.758009556,0,0,0,0,0,0,0,0,
Lac Pluvieux,Pollen,47.843889,-69.352778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9218137315,1.659919759,0.502810597667,0.292517007,0.153374233,0.162337662,0.224452184333,0.170357751,
Princeville,Pollen,46.145833,-71.935833,0,0,0,0,0,0,0,0,0,0,0,0,0.310131353,0,0,0,0,0,0,0,0,0,
Point Escuminac,Pollen,47.075,-64.8,0,0,0,0,0,0,0,0,0,0,0,0.54800122575,0.537634409,0,0,0.529100529,0.174216028,0,0,0,0,0,
Lac aux Quenouilles,Pollen,46.171944,-74.395833,0,0,0,0,0,0,0,0,0,0,0,0.784929356,2.350636631,2.202072539,0,0.309597523,0.181818182,0,0,0,0,0,
LD Lake,Pollen,50.140278,-67.131944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478996312,0.559296256,0.462774712,0.320512821,0,0,0.333333333,0.195739133,
Shouldice Lake,Pollen,45.15,-81.416667,0,0,0,0,0,0,0,0,0,0,0,0,1.4657836644,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.3331118492,
Sulphur Lake,Pollen,60.95,-137.957778,0,0,0,0,0,0,0,0,0,0,0,3.06554971,0,0,0,0,0,0,0,0,0,0,
Lac Turcotte,Pollen,49.157778,-65.762778,0,0,0,0,0,0,0,0,0,0,0,0,1.196581197,0,0,0,0,0,0,0,0,0,
Jones Lake,Pollen,49.450245,-99.289145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146520147,0.116346713,0.136147039,0.081599347,0.081424593,0.0634522623333,0.33557047,0.086206897,0,
Mallard Pond,Pollen,51.287795,-101.32475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.467889908,0,0,0,0,0,
Crawford Bog,Pollen,43.46652778,-79.94916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492610837,0.492610837,0,0,0,0,0,0,
West Hawk Lake,Pollen,49.76341,-95.191725,0,0,0,1.495726538,0,1.183431939,1.066098067,0,2.842377407,1.732673336,2.316586166,2.499999882,2.531645853,0.3453630285,0.325732897,0.82374367,0,0,0,0.856531037,0,1.91846516,
Crater Lake,Pollen,49.19225,-120.09585,0,0,0,0,0,0,0,0,0,0,0.263852243,0.526957426333,0.522193211,0,0,0.313991088,0,0,0,0,0,0,
Top Lake,Pollen,54.47601,-130.944895,0,0,0,0,0,0,1.3559626435,3.383420483,0,0,0.408163265,0,0,0,0,0,0,0,0,0,0,0,
Rife Swamp,Pollen,43.46777778,-79.98680556,1.361797753,1.107090354,1.818181818,0.452488688,0.793650794,2.312956674,3.127822945,3.139013453,3.083700441,5.042016807,0,1.960220465,0.495049505,0,0,0,0.495049505,1.6977080015,0.985221675,0.476190476,0.487804878,1.04855504,
Webbs Lake,Pollen,44.16706667,-78.1025,0,0,0,0,0,0,0,1.87166922,0.72991121725,0.442849881,2.66824588067,2.79568012833,3.8569091132,0.813914009,0.480769231,0,0.476190476,0.4866208855,0.484655191,0.79677572,0.4784689,0.4033027875,
Spirea Wetland,Pollen,43.26191,-80.25924167,0,0,0,0,0,0,0,0,0.095602294,0.3298240935,0,0.4897845765,0.159489633,0,0,0,0,0,0,0,0,0,
Carter Site,Pollen,40.216667,-84.680556,0,0,0,0.230414747,0,0,0,0.315457413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Clear Pond,Pollen,33.798895,-78.95336,0,0,0.346620451,0,0,0,0.23923445,0.238948626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121876904,
Crider's Pond,Pollen,39.966667,-77.55,0,0,0,0,0,0,0.333333333,0,0,0.336700337,0.6863962475,0.668896321,0,0,0,0,0,0,0,0.310559006,0,0,
Disterhaft Farm Bog,Pollen,43.916944,-89.166944,0,0,0,0,0,0,0,0,0.6004140785,1.3318101405,0.512820513,0,0,0,0,0,0,0,0,0,0,0,
Fallback Lake,Pollen,43.966667,-110.433333,0,0,0,0,0,0,0,0,0,0.760979136,0,0,0,0,0,0,0,0,0,0,0,0,
Jacobson Lake,Pollen,46.416944,-92.716944,0,0,0,0,0,0,0,0,0,0,0,0.589509841833,4.38264314867,1.258256674,0.299401198,0,0,0,0,0,0,0,
Joe Lake,Pollen,66.766667,-157.216667,0,0,0,0,0,0,0,0,0.392927308,0,0,0,0,0,0,0,0,0,0,0,0,0.302114804,
Mansell Pond,Pollen,45.041667,-68.733333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152322925,0.175530213,0.1368012675,0,0,0,
Lake Minnie,Pollen,47.244755,-95.007715,0,0,0,0,0,0,0,0,0,0,1.492537313,0,1.21120990367,0.3818131575,0.4057735995,0.265251989,0.2728901925,0.863162063,1.1485081844,0.7385081722,0.512004939,0.715943289111,
Moon Lake,Pollen,46.85592,-98.15984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3469176876,0.31106972925,0,0.392204914,0.235008894667,0.245398773,0.432393703,0,
Myrtle Lake,Pollen,47.982605,-93.3853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102145046,
Neville Marsh,Pollen,40.545833,-83.833333,0,0,0,0,0,0.308641975,0,0,0.905849220333,1.05927789467,0.895036104,0.9793973848,0.5789175345,0,0,0,0,0,0,0,0,0,
