Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Aliuk Pond,Pollen,54.583333,-57.366667,0,0,0,0,0,0,0,0,0,0,0,0,1.5304377565,0.393700787,0,0,0,0,0,0,0,0,
Boone Lake,Pollen,55.575,-119.433333,0,0,0,0,0,0,0,0,0,0,0.260756193,0,0.572519084,0.186567164,0.183150183,0,0,0,0,0.182481752,0,0.186219739,
Devon Island Glacier,Pollen,75.35,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,
Ennadai Lake  1972 Site,Pollen,61.244444,-100.951389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Hayes Lake,Pollen,49.583333,-93.75,0,0,0,0,0,0,0,0,0,0,0,0,1.88024022567,2.7822403638,3.271191497,3.6097402632,1.3275975948,1.711320542,0.7793533435,0.758590228,0.471909977,0.963705352,
Jones Lake [Glenboro site],Pollen,49.448,-99.28965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.901140684,0,2.40878769683,
Gravel Ridge,Pollen,55.033333,-62.633333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325732899,0.317407642667,0,0,0.328947368,0.314465409,0.654729693667,
Grenadier Pond,Pollen,43.64,-79.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56872941375,0.9793623005,0,0,
High Lake,Pollen,44.516667,-76.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093984962,0.098619329,0,0,0,0,0.195694716,
Lac Hamard,Pollen,54.8,-67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406375,0,0,0.760456274,0.390720391,0,0.784313725,
