Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Three Pines Bog,Pollen,47,-80.116667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550964187,0.483091787,0.276243094,0,0.245098039,0.2125804235,0.241685325,
Bondi Section,Pollen,42.088056,-82.6375,0,0,0,0,0,0,0,0,1.33333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chase Pond,Pollen,45.651389,-60.675,0,0,0,0,0,0,0,0,0,0,0,0,0.306748466,0,0,0,0,0,0,0,0,0,
Hayes Lake,Pollen,49.583333,-93.75,0,0,0,0,0,0,0,0,0,0,0,0.249376559,0,0,0.278551532,0.287356322,0.233100233,0,0.141043724,0,0,0,
Saint-Gabriel,Pollen,46.275833,-73.475833,0,0,0,0,0,0,0,0,0,0,0,0,0.227272727,0.3766251415,0.111358575,0,0.317447783,0.195694716,0.175317780833,0.2662605318,0.185873606,0.511770143,
Lac Ã  St-Germain,Pollen,45.945833,-74.370833,0,0,0,0,0,0,0,0,0,0,0.605627843,0.212666411833,0.2048786926,0.189467477333,0,0.236178028,0.1710246275,0.2142960265,0.210070866667,0,0.253857929333,0.2948269465,
Humber Pond 3,Pollen,43.64,-79.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22700297214,1.33143272243,1.966854284,0.820709371,
Lac Martyne,Pollen,56.783333,-64.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367647059,0,0,0,0,0,0,
McLaughlan Lake,Pollen,45.363333,-76.554167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469483568,0.4,0,0,0,0,0,0,
Nina Lake,Pollen,46.6,-81.5,0,0,0,0,0,0,0,0,0,0,0,0,0.322580645,0.299856103,0.2264725275,0,0,0.343053173,0,0,0,0,
Parkhill Creek,Pollen,43.18,-81.75,0,0,0,0,0,0,0,0,0,0,0,0.848981941,0.598802395,0,0,0,0.617283951,0,1.265822785,0,0,2.62005849167,
Pass Lake,Pollen,48.56,-88.74,0,0,0,0,0,0,0,0,0,0,0,0,0.446760295,0,0,0,0,0,0,0,0,0,
Perch Lake,Pollen,51.651389,-100.898889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274725275,0,0,
Pink Lake,Pollen,45.469444,-75.808333,0,0,0,0,0,0,0,0,0,0,0,0.326797386,0.344827586,0.249458974,0.125313283,0.267043113,0,0.459886122667,0.499791580667,0.35106766175,0.3301037455,0.588580026286,
Sarnia Elk Site Section,Pollen,42.98,-82.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.954397394,1.643119068,2.666666667,1.324503311,1.328903654,1.790359957,
Second Lake,Pollen,44.85,-79.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573065903,0,0,0,0.544959128,0.571428571,0,0.319488818,0.439858655,
Sewell Lake,Pollen,49.84135,-99.5763,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.171526587,0.272479564,0,0,0,0,0,0,0,
Silver Lake,Pollen,44.563333,-63.642778,0,0,0,0,0,0,0,0,0,0,0,1.282051282,0,0,0,0,0,0,0,0,0,0,
Petit Lac Terrien,Pollen,46.58,-70.62,0,0,0,0,0,0,0,0,0,0.323624595,0,0,0,0,0.364963504,0,0,0.269541779,0,0,0.495049505,0.318285318,
Upper Mallot Lake,Pollen,47.308333,-84.258333,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,
Van Nostrand Lake,Pollen,44,-79.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566572238,0.859598854,0,0,0,0,0,
Found Lake,Pollen,45.55,-78.64,0,0,0,0,0,0,0,0,0,0,0,0,0.80766486,0.22935541,0.236966825,0.266115352,0.38694407625,0.2216305535,0.172975999,0.341158061667,0.3458698585,0.223528890667,
Jones Lake,Pollen,49.450245,-99.289145,0,0,0,0,0,0,0,0,0,0,0,0,0.2183966975,0.416377516,0.27100271,0,0,0,0,0,0,0,
Bass Pond,Pollen,50.71505,-57.374385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434343521,0,
Collins Pond Site (PL-86-56),Pollen,45.42715,-61.3427,0,0,0,0,0,0,0,0.108695652,0.205761317,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chance Harbour Lake,Pollen,45.670215,-62.610975,0,0,0,0,0,0,0,0,0,0.321543408,0.626959248,0,0,0,0,0,0,0,0,0.354609929,0,0,
Twiss Marl Pond,Pollen,43.44083,-79.95551,0,0,0,0,0,0,0,0,0,0,0,0.429184549,0.996677741,0.587409695,0,0,0,0,0.611620795,0,0,0,
Rice Lake,Pollen,44.199085,-78.14232,0,0,0,0,0,0,0,0,0,0,0,0,0.655737705,0.22172949,0.817477945333,0.717703349,0,0,0,0,0,0.675675676,
