Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Boone Lake,Pollen,55.575,-119.433333,0,0,0,0,0,0,0,0,0,0,0,0,0.2982131905,0.177619893,0,0,0,0,0,0,0,1.691729323,
Crowfoot Lake,Pollen,51.65,-116.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137174211,0.180505415,0,0,0,0,0.128858945,
Devon Island Glacier,Pollen,75.35,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.639344262,0,
Dosquet,Pollen,46.45,-71.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.319562447,
Eagle Lake,Pollen,51.040645,-118.153765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17452007,0,0,0,0,0.17921147,0,0,0,
Edward Lake,Pollen,44.37,-80.25,0,0,0,0,0,0,0,0,0,0,0,0.196463654,0,0,0,0,0,0,0.289855072,0,0,0.57013109075,
Lac Geai,Pollen,45.995833,-73.992778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.840490798,
Hebron Lake,Pollen,58.2,-63.033333,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,3.216205837,0.92879257,0,0.230414747,0,0,0.204918033,0,
Humber Pond 3,Pollen,43.64,-79.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581604426,
Kenosee Lake,Pollen,49.816667,-102.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.280001293,0.5404278255,0.670292058,1.7613973178,0.883599675,1.65454229,
Marais de Keswick,Pollen,44.195833,-79.512778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775193798,0,
Lake CH2,Pollen,49.683333,-74.583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238948626,0,0,0,0.21141649,0,0,0,0.226142538,
Lac Ã  LÃ©onard,Pollen,49.207778,-65.812778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.067615658,0.4080082135,
TourbiÃ¨re du lac Malbaie,Pollen,47.597222,-70.976389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329495531,
Pasqua Lake,Pollen,50.78,-104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324798583,
Lac Pluvieux,Pollen,47.843889,-69.352778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278551532,0,0,0,0,0,0,0.182815356,
Spring Lake (CA:British Columbia),Pollen,55.511389,-119.583333,0,0,0,0,0,0,0,0,0,0,0,0,0.183150183,0.19379845,0,0,0,0.18018018,0,0,0,0,
Sulphur Lake,Pollen,60.95,-137.957778,0,0,0,0,0,0,0,0,0,0,0.381679389,0,0,0,0,0,0,0,0,0,0,0,
Van Nostrand Lake,Pollen,44,-79.38,0,0,0,0,0,0,0,0.249376559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lac Yelle,Pollen,48.503889,-79.637778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147928994,0,0,0,0,0,0,0,
Mallard Pond,Pollen,51.287795,-101.32475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301518438,0,0,0,0,0,
Stewert Point Pond,Pollen,72.3515,-120.22,0,0,0,0,0,0,0,0,0,0,0,1.5877478545,1.474926254,1.373626374,0,1.56995544,1.051928536,3.6460939675,0,3.60977973967,1.282051282,0,
Balsam Meadow,Pollen,37.195833,-119.260278,0,0,0,0,0,0,0,0,0,0,0,0,0.309597523,0,0,0,0,0,0,0,0,1.506094438,
Carp Lake,Pollen,45.918056,-120.880556,0,0,0,0,0,0,0,0.261096606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Clear Pond,Pollen,33.798895,-78.95336,0,0,0,0,0,0,0,0.202224469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Devils Lake,Pollen,43.4178,-89.73205,0,0,0,0,0,0,0,0,0.2413796785,0,0,0,0.1318773125,0,0,0,0,0,0,0,0,0,
Ely Lake,Pollen,41.766667,-75.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9460901538,
Floating Island Lake,Pollen,44.55,-107.466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324675325,0,0,0,0,0,0,
Harding Lake,Pollen,64.444444,-146.9075,0,0,0,0,0,0.328947368,0.346020761,0.323624595,0.6472696605,0.632930288,0,0.463107296667,0.617283951,0,0,0,0,0,0,0,0,0.316455696,
Jacobson Lake,Pollen,46.416944,-92.716944,0,0,0,0,0,0,0,0,0,0,0,0.313479624,0,0,0,0,0,0,0,0,0,0,
Spiritwood Lake,Pollen,47.074695,-98.5866,0,0,0,0,0,0,0,0,0,0,0,0,0.238095238,0,0,0,0,0,0,0,0,0,
Johnson River Bog,Pollen,63.711111,-144.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284900285,0.31152648,0,0,0,
Lily Lake,Pollen,41.976925,-120.210015,0,0,0,0,0,0,0,0,0,0,0,0.343642612,0,0,0,0,0,0,0,0,0,0,
Martin Pond,Pollen,47.173975,-94.943965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190114068,0,0.233100233,0,0,0,
Muscotah Marsh,Pollen,39.53,-95.513333,0,0,0,0,0,0,0,0,0,0,0,0.144927536,0,0,0,0,0,0,0,0,0,0,
Lake West Okoboji,Pollen,43.333333,-95.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315457413,0,0,0,0,0,0,0,0.294985251,
Pickerel Lake,Pollen,45.501375,-97.27683,0,0,0,0,0,0,0,0,0,0,0,0,0.33557047,0,0,0,0,0,0,0,0,0.30472533,
Portage Marsh,Pollen,41.576111,-87.2225,0,0,0,0,0,0,0,0,0.76142132,0,0,0,0,0,0,0,0,0,0,0,0,0,
Redondo Lake,Pollen,67.683333,-155.033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626959248,
Redstone Lake,Pollen,67.25,-152.6,0,0,0,0,0,0,0,0,1.0,1.015228426,0,0,0,0,0,0,0.323624595,0,0,0,0,0,
Ruppert Lake,Pollen,67.07084,-154.244985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2432266195,0,0,0,0,0,0,0,0,
San Joaquin Marsh,Pollen,33.658333,-117.858333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336700337,
Spruce Pond,Pollen,41.239444,-74.204167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35075359225,
Taupawshas Bog,Pollen,41.275,-70.058333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170357751,0,0,0,0,0,0,
