Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Axe Lake,Pollen,45.38,-79.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808495160333,0,0,0,0,0,0,0,0,
Beach Lake,Pollen,65.216667,-127.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58858056575,0.6227159598,0.50791416775,
Bell's Lake,Pollen,65.016667,-127.483333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225988701,0,0,0,0,0,0,0,
Crawford Lake,Pollen,43.5,-79.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.746987952,2.496328928,
Creditview Wetland,Pollen,43.6,-79.6,0,0,0,0,0,0,0,0,0.666666667,0,0,0.328947368,0,0,0,0,0,0,0,0,0,0,
Cummins Pond,Pollen,48.4075,-89.346667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.332225914,0.333333333,0,0,0,0,0,
East Sooke Fen,Pollen,48.351944,-123.681667,0,0,0,0,0,0,0,0,0,0,0.459483359333,1.76663149425,2.07883559136,2.21308101289,1.92381840729,4.09649489925,6.90263365514,9.955326325,11.1316270405,9.34005284167,2.851210933,2.390131331,
Georgian Bay  Lake Huron (2),Pollen,45.17,-81.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Green Point Pond,Pollen,49.67,-57.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,
Harrie Lake,Pollen,52.933333,-66.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219298246,0,0,
Joes Pond,Pollen,48.24,-58.24,0,0,0,0,0,0,0,0,1.005025126,1.5,1.005102041,0.748756219,0,0,0,0,0,0,0,0.495049505,0.5,0,
Lake EC1,Pollen,56.283333,-75.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428571429,
Lake EC2,Pollen,56.023333,-74.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8485265065,0.280246031833,0.64329657725,0.778967868,0.698080279,1.962533452,
Lake GB1,Pollen,55.110833,-75.248889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348128808,0.290697674,0.1948661135,0,0,0.5694353405,
Lake LR3,Pollen,58.578333,-75.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938967136,1.405975395,0,1.160862355,0,0,
Lake LT1,Pollen,58.141667,-75.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564440263,0.179533214,
Marion Lake (CA:British Columbia),Pollen,49.308333,-122.547222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0769835238,42.4302291217,
Lac Martyne,Pollen,56.783333,-64.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3169580065,0,0,0,0.315457413,0.302114804,
McLaughlan Lake,Pollen,45.363333,-76.554167,0,0,0,0,0,0,0,0,0,0,0,0,7.2219899685,0,0,0,0,0,0,0,0,0,
Moraine Lake,Pollen,52.266667,-58.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452279798,0.096432015,0.176366843,0,0,0,0,0,
Mordsger Lake,Pollen,51.383333,-94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664451827,0,0.331125828,0,0,0,0.333333333,0,
Oliver Pond,Pollen,48.422222,-89.323889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330033003,0,0.331125828,0,0,0,
Parkhill Creek,Pollen,43.18,-81.75,0,0,0,0,0,0,0,0,0,0,0,2.083333333,0,0,0,0,0,0,0,0,0,0,
Lac Patricia,Pollen,56.67,-64.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279179516,0,0.296735905,0,0.313479624,0.309119749,
Porphyry Lake,Pollen,48.905556,-123.833333,0,0,0,0,0,0,0,0,0.36101083,0,0,0,0.5355239555,0.350877193,0.363636364,0.370209852333,0.650001942667,1.39832065314,3.262285927,3.9079458835,4.2917424705,3.6278361705,
Reindeer Lake,Pollen,69.116667,-132.166667,0,0,0,0,0,0,0,0,0,0,0,0.320512821,0,1.954397394,0,0,0.317965024,0,0,0,0,0,
Rose Swamp,Pollen,44.18,-79.44,0,0,0,0,0,0,0,0,0,0,0,0,0.6904333185,0.327868852,0,0,0,0,0,0,0,0,
Lac au Sable,Pollen,51.4,-66.216667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.277955272,1.703163017,0.675675676,0.252525253,0,0,0,0,
Sioux Pond,Pollen,49.933333,-91.566667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387596899,0.471118251,0.392156863,0,0,
Sleet Lake,Pollen,69.283333,-133.583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1756683695,0,0,0,0.16273393,0,
Snowshoe Lake,Pollen,57.45,-120.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36101083,0,0,0.305810398,0,0,0,0,0,
