Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Three Pines Bog,Pollen,47,-80.116667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262031830333,0.809110611667,0,0,0,0,0,
Alexis Lake,Pollen,52.516667,-57.033333,0,0,4.137931034,0,0,0,0,0,0,2.008032129,0,0,1.127457144,0.787401575,0,0,0,0.31152648,0.239808153,0,0,0.284900285,
Baird Inlet [Rock Basin Lake],Pollen,78.491667,-76.78,0,0,0,0,0,0,0,0,0,0,0,0,5.2416823605,0,2.14092880767,15.516591255,20.56074766,18.783783785,18.390603085,13.5918367345,18.62794401,17.2863247867,
Banks Island 74MS15,Pollen,73.533333,-120.216667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1947469345,0,0,0,
Bondi Section,Pollen,42.088056,-82.6375,0,0,0,0,0,0,0,0,2.16835016833,0,0,0,0,0,0,0,0,0,0,0,0,0,
Candelabra Lake,Pollen,61.683333,-130.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253164557,
Caribou Hill,Pollen,55.666667,-63.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301204819,0,0,0.266666667,0,0,
John Klondike Bog,Pollen,60.356667,-123.646667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025641026,2.68304359175,
Hail Lake,Pollen,60.033333,-129.016667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295857988,0,0,0,
Hanging Lake,Pollen,68.383333,-138.383333,0.162337662,0,0.301071726333,0.261838490667,0.242184043,0.161290323,0,0.2308592315,0,0,0,0,0,0.047755492,0.194174757,0,0,0,0,0,0.428591715,0.5653199235,
Lake GB2,Pollen,56.1,-75.283333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793642323333,1.71875,0,0,
Lateral Pond,Pollen,65.942222,-135.514167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040617384,0,0.040883074,0,0,0,0,0,0.1494671335,
Moraine Lake,Pollen,52.266667,-58.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177304965,0.276625173,0.207267047,
Nina Lake,Pollen,46.6,-81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843881857,0,0.5939726025,0.665557404,0.661157025,1.4280773395,1.211655472,0.7952380015,
Peggy Lake,Pollen,49.48,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561797753,0,0,0.2795062575,0.2929612215,0,0.288254756,0.270736350333,0.395771965167,
Point Escuminac,Pollen,47.075,-64.8,0,0,0,0,0,0,0,0,0,0,0,0,1.1093091735,8.35165096233,0,0,0,0.880960700667,0.618238022,0.975609756,0.890011818,0.971807839571,
Lake RS36,Pollen,72.583333,-95.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27173913,0.657894737,0.311041991,0.294985251,0.312875524,
Sulphur Lake,Pollen,60.95,-137.957778,0,0,0,0,0,0,0,0,0,0,0,0.239403454,0.397614314,0,0,0,0,0.158604282,0,0.217627856,0.232018561,0.223214286,
Toboggan Lake,Pollen,50.815305,-114.59946,0,0,0,0,0,0,0,0,0,0,0,0,0.273224044,0,0,0,0,0,0,0,0,0.275482094,
Dog Lake,Pollen,50.780545,-115.92977,0,0,0,0,0,0,0,0,0,0,0,0,0.345423143,0,0,0,0,0,0,0,0,0,
Dye Lower Water Lake (Dyer Lake),Pollen,66.62246,-61.64925,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,0,0,0,
Pyrola Lake,Pollen,50.183195,-127.697995,0,0,0,0,0,0,0,0,0,0,0,1.82442307833,0,0,0,0,0,0,0,0,0.316455696,0,
Rasberry Bog,Pollen,57.484395,-130.829355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337837838,0.347222222,0,0,0,0.9735795225,
Oldman Bog,Pollen,51.0289,-84.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.531089294,5.92518592533,2.647000765,9.984007997,3.42718821467,11.778725597,
Clearwater Bog,Pollen,54.0236,-101.2588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448161,
Crater Lake,Pollen,49.19225,-120.09585,0,0,0,0,0,0,0,0,0,0,0.25,0,0.293823671,0,0,0,0.3125,0,1.238390093,0,1.204819277,0,
Caribou Lake (MS-74-15),Pollen,73.5139,-120.2765,0,0,0,0,0,0,0,0,0,0,4.1829651785,0,0,0,0,0,0,0,0,0,0,0,
Top Lake,Pollen,54.47601,-130.944895,0,0,0,0,0,0,0,3.852576336,2.941176471,3.670492587,2.517985612,0,0,0,0,0,0,0,0,0,0,1.618122977,
Lost Moose Core 128,Pollen,57.56083333,-94.26791667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7332548758,1.06615255667,0.853472444,0.4775006255,23.0191755876,
Cook Bank,Pollen,50.85930556,-128.3044444,0,0,0,0,0,0,0,0,0,0.235849057,0,0,0,0,0,0,0,0,0,0,0,0,
Logan Inlet,Pollen,52.78041667,-131.6897222,0,0,0,0,0,0,0,0,0.339847069,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spirea Wetland,Pollen,43.26191,-80.25924167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120772947,0,0,0,0,0,0,0,0,
Camp 12 Lake,Pollen,45.986111,-89.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347222222,
