Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Spiro Site [34Lf-46],Mammals,35.11666666666667,-94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Copperhead [41BO13],Mammals,29.0,-95.36666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
First American Bank [40DV40],Mammals,36.18333333333333,-86.78333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J.W. Copes,Mammals,32.36666666666667,-91.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Callahan-Thompson [23MI71],Mammals,36.61666666666666,-89.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Crosno [23MI-1],Mammals,36.866666666666674,-89.11666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bruly St. Martin [Grand Bayou] [IV 6],Mammals,29.75,-91.11666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Powell Canal [3CH14],Mammals,33.16666666666667,-91.11666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,
Cedar Grove [3LA97],Mammals,33.25,-93.61666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mound [40LK3],Mammals,36.36666666666667,-89.36666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alexander [3CN117],Mammals,35.25,-92.61666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bangs Slough [3CA3],Mammals,33.25,-92.61666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Angel Mounds,Mammals,38.0,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lilbourn [23NM38],Mammals,36.56666666666667,-89.60000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Banks,Mammals,35.333333333333336,-90.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,
Chucalissa [Fuller/Shelby] [40SY1],Mammals,35.06666666666666,-90.13333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lawhorn,Mammals,35.96666666666666,-90.38333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Paw Paw [3OU22],Mammals,33.5,-92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fitzhugh [3LN121],Mammals,34.75,-92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Hoecake [23MI8],Mammals,36.75,-89.36666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Petitt [11AX253],Mammals,37.11666666666667,-89.36666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Morton Shell Mound [16IB3],Mammals,29.75,-91.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fatherland,Mammals,31.5,-91.36666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Herculaneum Fissure,Mammals,38.27361111111111,-90.38388888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Stanfield-Worley [1CT125],Mammals,34.65,-87.88333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Koster,Mammals,39.208888888888886,-90.55305555555557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Modoc Rock Shelter [11RA501],Mammals,38.0625,-90.06416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
