Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Brisay 2,Pollen,54.355833,-70.357778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1501325675,0.2095555595,0,0.394477318,0.1999051835,0.221444197,
Grey Islands,Pollen,50.768889,-55.516667,0,0,0,0,0,0,0,0,0,0,0,0,3.703703704,0.618758865,0,0,0,0,0,0,0,0.3144685185,
Jack Lake,Pollen,47.316667,-81.766667,0,0,0,0,0,0,0,0,0,0,3.9271703905,7.83502501833,3.78498866425,2.391649049,3.10490174075,2.79535398625,2.165643288,2.0024654995,2.22751659733,2.3716797014,1.839019604,2.36723654183,
Little Lake (CA:New Brunswick),Pollen,45.144444,-66.716667,0,0,0,0,0,0,0,0,0,2.5760735615,3.08498084567,3.45024817233,11.7384873933,12.582177844,10.0557249182,7.11700653514,3.5393296788,5.68169467333,3.902614202,2.306079665,2.38068502333,3.2285634815,
Lake Hope Simpson,Pollen,52.45,-56.433333,0,0,0,0,0,0,0,0,0,0,0,0.287356322,0.8922721025,0.410872808889,0.446633915667,0.273423974833,0.142231489667,0.3777631175,0.104944848,0.178890877,0.1520994695,0,
Lac Marcotte,Pollen,47.077778,-71.422778,0,0,0,0,0,0,0,0,0,0,0,0,0,2.840909091,0,0,0,0,0,0,0,0,
Nutt Lake,Pollen,45.216667,-79.45,0,0,0,0,0,0,0,0,0,0,0,0,8.053691275,3.624535316,11.0556420592,10.9405668029,8.44858529345,8.3260313502,7.37467869667,7.037917852,4.66812789129,5.171866911,
Point Escuminac,Pollen,47.075,-64.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71942446,0.6917281754,0.7293162312,0.652242782833,0.284443032,0,0,0,0.440528634,
Ramsay Lake,Pollen,45.6,-76.1,0,0,0,0,0,0,0,0,0,0,0,5.38736582065,6.74217556529,4.5943708774,5.7079777515,9.14597111917,6.99324713533,5.1875975104,5.99117223717,4.6759682252,5.5474077208,3.87056277425,
Lac Ã  Robin,Pollen,48.051944,-65.266944,0,0,0,0,0,0,0,0,0,1.20136927425,1.14929236467,1.499922313,2.529592956,3.4041645675,1.89480431,1.11153030333,2.204928664,1.341326212,1.1898234765,1.6492023035,0.62541834,0.856894302,
Lac des Roches MoutonnÃ©es,Pollen,56.766667,-64.816667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263636869,0.305818018667,0.3125,0.2782852365,
Rose Swamp,Pollen,44.18,-79.44,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,
Lac Manitou,Pollen,46.057778,-74.466944,0,0,0,0,0,0,0,0,0,0,0,4.90812001075,3.68157932075,4.36399000625,6.746581367,3.48122234833,4.0943616635,3.42936963033,2.96197686633,2.37960857567,3.1392868815,3.71825334925,
Shouldice Lake,Pollen,45.15,-81.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4894795145,0,0,10.63122924,6.6666666665,8.52777777767,0,
Dunbar Lake [Big Fish Lake],Pollen,50.78748,-116.388495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284900285,0,
McGinnis Lake,Pollen,44.607495,-78.039815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.73213079025,10.415972246,7.943916577,7.8046669729,7.98094273842,7.91122770986,0,0,
