Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Chase Pond,Pollen,45.651389,-60.675,0,0,0,0,0,0,0,0,0.317460317,0.304878049,0.323080099,0.6575631215,0,0,0,0,0,0,0,0,0,0,
Iglutalik Lake,Pollen,66.135,-66.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,
Lateral Pond,Pollen,65.942222,-135.514167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042069836,0,0,0,
Lac aux Quenouilles,Pollen,46.171944,-74.395833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188323917,0.171526587,0,0,0,
Island Lake,Pollen,47.830255,-66.18227,0,0,0,0,0,0,0,0,0,0.308641975,0.240963855,0,0,0,0,0,0,0,0,0,0,0,
Path Lake,Pollen,43.87196,-64.928795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188146754,0,0,0,0,
Cascade Fen,Pollen,37.483333,-107.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289855072,
Clear Pond,Pollen,33.798895,-78.95336,0,0.236406619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274348422,
Conroy Lake,Pollen,46.283333,-67.883333,0,0,0,0,0,0,0,0,0,0.24600246,0.179694519,0,0,0,0,0,0,0,0,0,0,0,
Floating Island Lake,Pollen,44.55,-107.466667,0,0,0,0,0,0,0,0,0,0,0,0,0.420920167667,9.90990991,0.301204819,0,0,0,0,0,0,0.628930818,
Glacial Lake,Pollen,64.866667,-166.266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336700337,0,0,0,0,0,0,0,0,
Guardipee Lake,Pollen,48.55,-112.716667,0,0,0,0,0,0,0,0,0,0,0,0.177619893,0,0,0,0,0,0,0,0,0,0.244498778,
Mansell Pond,Pollen,45.041667,-68.733333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094831674,0,0,0,0,0,0,0,
Myrtle Lake,Pollen,47.982605,-93.3853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129701686,0,0.130378096,0,0,0,0,0,
Ruppert Lake,Pollen,67.07084,-154.244985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253485425,0,0,0,0,0,0,0,0,
Wonder Lake,Pollen,63.483333,-151.083333,0,0,0,0,0,0,0,0.288184438,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,
Stewart Bog,Pollen,35.832,-105.722,0,0,0,0,0,0,0,0,0.328947368,0,0.3232916205,0.33076637,0.327868852,0.452944318667,0,0,0,0,0.332225914,0,0,0,
Hemlock Lake,Pollen,46.3073,-91.19829,0,0,0,0,0,0,0,0,0,0,0,0.281690141,0,0,0,0,0.27027027,0,0,0,0,0,
