Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Cranberry Lake,Pollen,44.1,-78.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,
Creditview Wetland,Pollen,43.6,-79.6,0,0,0,0,0,0,0,0,0,0,0,0,0.495060254,0,0,0,0,0,0,0,0,0,
Humber Pond 7,Pollen,43.65,-79.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98332417,0,0,
Inglesby Lake,Pollen,44.483333,-77.05,0,0,0,0,0,0,0,0,0,0,0,0.185528757,0.37037037,0.495098039,0,0.5,2.25,1.5,0.833333333333,0.6996434935,0.495049505,0.490196078,
Little Round Lake,Pollen,44.8,-76.683056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259067358,0.6579196665,1.392111369,0.941619586,1.422334173,0.672770842333,0.479616307,1.002880482,0.740355117333,
Maplehurst Lake,Pollen,43.225,-80.659722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2882233905,1.74521339667,1.236527064,0.97144112425,0.762960221333,1.1890956,0,
Nina Lake,Pollen,46.6,-81.5,0,0,0,0,0,0,0,0,0,0,0,1.298701299,0,0,0,0,0,0,0,0,0,0.168067227,
Perch Lake,Pollen,46.03,-77.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373134328,0.471505262,0.4879244945,
Saint-Raymond,Pollen,46.891944,-71.807778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144092219,0.135501355,0,0,0,
Rostock Mammoth Site,Pollen,43.5,-81,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wylde Bog,Pollen,43.9,-80.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0,0,0,0,0,0,
Wylde Lake,Pollen,43.91,-80.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480227251,0.485436893,0,0,0.471698113,0.970873786,
McGinnis Lake,Pollen,44.607495,-78.039815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51127342,0.689514965333,0.601350205,
Kilbride Swamp,Pollen,43.46458333,-79.91541667,0.497512438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Andree Bog,Pollen,45.725,-93.25,0,0,0,0,0,0,0,0,0,0,0.403225806,0,0,0,0,0,0,0,0,0,0,0,
Spiritwood Lake,Pollen,47.074695,-98.5866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928,0,0,
Mansell Pond,Pollen,45.041667,-68.733333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096200096,0.085984523,0.0933324045,0.0867221795,0.1368619045,0.086206897,0,0,0.087489064,
Pogonia Bog Pond,Pollen,45.03503,-93.6305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.165501166,
Rossburg Bog,Pollen,46.583333,-93.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280112045,0,0,0,0,0,0,0,0,
Sedivy Lake,Pollen,47.208889,-95.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575143037,
Silver Lake,Pollen,40.35,-83.8,0,0,0,0.289855072,0,0,0,0,0,0,0.286532951,0.230946882,0.229357798,0.305810398,0,0,0.56022409,0.217864924,0,0,0,0.203665988,
Spruce Pond,Pollen,41.239444,-74.204167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4823552675,0.609756098,0,0,
Sutherland Pond,Pollen,41.391389,-74.037778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282485876,0.475201822,0.43621747525,0.392078481375,0.383697058286,0.35885686525,0.398000514125,0.276093712,0,
