Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Andy Lake,Pollen,64.65,-128.083333,0,0,0,0,0,0,0,0,0,0,0,0,0.326628909,0,0.590601385,0.239520958,0,0,0,0,0.22246941,0.238379023,
Lac Ã  l'Ange,Pollen,47.481667,-70.684722,0,0,0,0.763358779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Hanging Lake,Pollen,68.383333,-138.383333,0,0,0,0,0,0,0.606060606,0.234741784,0,0,0.31152648,0,0,0,0,0,0,0,0,0,0,0,
Lake PWWL,Pollen,73.591389,-98.538889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.727272727,1.805054152,0,0.925925926,1.754385965,0,1.05068658233,
McMaster Lake,Pollen,64.133333,-110.583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710900474,0.534225108,0.333352621333,0.336262736,0.2789162555,0,0.355239787,0,
Muskox Lake,Pollen,71.783333,-122.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380952381,0,0,0,0,0.803212851,1.452198467,0.943396226,
Reindeer Lake,Pollen,69.116667,-132.166667,0,0,0,0,0,0,0,0,0.334448161,0,0,0,0,0,0,0.314465409,0,0,0,0,0,0,
Sleet Lake,Pollen,69.283333,-133.583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1700427305,
Twin Lakes (CA:British Columbia),Pollen,50.75,-116.33,0,0,0,0,0,0,0,0,0,0,0.680464312333,0.891265597,0,0,0,0,0,0,0,0,0,0,
Dog Lake,Pollen,50.780545,-115.92977,0,0,0,0,0,0,0,0,0,0,0,0,0.252147334,0.183616794833,0.201186143857,0.271731170125,0.220120704125,0.338409475,0,0,0,0.149031297,
Bass Pond,Pollen,50.71505,-57.374385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320512821,0,0.197628458,0,0,0,0,0,0,
Stewert Point Pond,Pollen,72.3515,-120.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.215189873,0,0,0,4.3970881765,0,3.322259136,3.571428571,
Caribou Lake (MS-74-15),Pollen,73.5139,-120.2765,0,0,0,0,0,0,0,3.80952381,0.614098837,3.1521413595,0.602409639,1.5625,2.580254573,2.014662778,1.5144387205,2.16802168,1.04690342833,2.35724507633,4.82022204133,7.82345796833,4.46907841775,4.4002536055,
Twiss Marl Pond,Pollen,43.44083,-79.95551,0,0,0,0,0,0,0,0,0,0,0.425531915,0,0,0,0.316455696,0,0,0,0,0,0,0,
Path Lake,Pollen,43.87196,-64.928795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1976041595,0.194100548,0.199004975,0.182982617,0.260811558,0.19387873,
Joe Lake,Pollen,66.766667,-157.216667,0,0,0,0,0,0,0,0,0.1017294,0,0,0,0,0,0,0,0,0,0,0,0,0,
Loon Pond,Pollen,45.033333,-68.2,0,0,0,0,0,0,0,0,0,1.369863014,0.27173913,0,0,0,0,0,0,0,0,0,0,0,
Puyuk Lake,Pollen,63.5,-162.2,0,0,0,0,0,0,0,0,0,0.323624595,0,0,0,0,0,0,0,0,0,0,0,0.323624595,
Ranger Lake,Pollen,67.147222,-153.65,0,0,0,0,0,0,0,0,0.707384403,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ruppert Lake,Pollen,67.07084,-154.244985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131233596,0,0,0,0,0,0,
Meade River bluff,Pollen,70.475005,-157.34207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634920635,0,0,0,0,0,0,
Xindi Lake,Pollen,67.111235,-152.491385,0,0,0,0,0.319019029,0.636942675,0.319488818,0,0,0,0.294985251,0,0,0,0.180505415,0,0,0,0,0,0,0.201612903,
Titaluk River Exposure 2,Pollen,69.709,-155.691,0,0.778210117,0,1.393728223,0,0,1.003344482,0.573065903,0.808625337,1.538461538,0,1.133144476,0,0,0.539083558,0.808625337,0,1.047120419,0.547945205,0.771208226,0.721153846,0.724637681,
Zagoskin Lake,Pollen,63.44847,-162.10838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
