Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Boone Lake,Pollen,55.575,-119.433333,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,
Comb Lake,Pollen,49.69,-57.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202020202,
Crowfoot Lake,Pollen,51.65,-116.416667,0,0,0,0,0,0,0,0,0,0,0.704563255667,0.169204047,0.105485232,0.08984726,0.2322752725,0.098522167,0,0.136618396,0.144092219,0.134048257,0,0.149476831,
Cummins Pond,Pollen,48.4075,-89.346667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33115636975,0.332225914,0.333333333,0,0,0,0,0,
Decoy Lake,Pollen,43.233333,-80.366667,0,0,0,0,0,0,0,0,0,0,0,0,0.275103164,0,0,0,0,0,0,0,0,0,
Eaglenest Lake,Pollen,57.766667,-112.1,0,0,0,0,0,0,0,0,0,0,0,0.888888889,0.54200542,0.272479564,0.277777778,0.288184438,0,0,0.278164117,0,0,0,
Excelsior Basin,Pollen,52.783333,-117.116667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245098039,0.241545894,0,0,0,0,0,0,0,
Grenadier Pond,Pollen,43.64,-79.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330033003,0,0,
Nina Lake,Pollen,46.6,-81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21141649,0,0,0.186915888,0,0,0,0,0,
Pasqua Lake,Pollen,50.78,-104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7811490304,
Pass Lake,Pollen,48.56,-88.74,0,0,0,0,0,0,0,0,0,0,0,0,0.389651358,0,0.31152648,0,0,0,0.3125,0,0,0,
Pink Lake,Pollen,45.469444,-75.808333,0,0,0,0,0,0,0,0,0,0,0,0.313479624,0,0,0,0,0,0,0,0,0,0.711743772,
Sarnia Elk Site Section,Pollen,42.98,-82.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325732899,0,0,
Sewell Lake,Pollen,49.84135,-99.5763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.608695652,0,0.405405405,0,0.202020202,0,0,0,
Tonquin Creek,Pollen,52.733333,-118.366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17211704,0.272479564,0.171526587,0,0,0,0.193423598,0,0,
Twin Lakes (CA:British Columbia),Pollen,50.75,-116.33,0,0,0,0,0,0,0,0,0,0,0,0.73664825,0.077700078,0.1326797535,0.126582278,0.355029586,0,0.134228188,0.081366965,0,0.125470514,0.093283582,
Van Nostrand Lake,Pollen,44,-79.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243309002,0.297619048,0,0,0,
Wylde Lake,Pollen,43.91,-80.4,0,0,0,0,0,0,0,0,0,0,0.980392157,0,0,0,0,0.487804878,0.492610837,0,0,0,0,0,
Dog Lake,Pollen,50.780545,-115.92977,0,0,0,0,0,0,0,0,0,0,0,0.357781753,0,0,0.137551582,0,0.168350168,0,0,0,0,0,
Jones Lake,Pollen,49.450245,-99.289145,0,0,0,0,0,0,0,0,0,0,0.078895464,0,0,0,0,0,0.269420745,0,0,0.062189055,0.096160119,0,
West Hawk Lake,Pollen,49.76341,-95.191725,0,0.444444436,0,0,0,0.442477875,0,0.22522522,0.582524254,0.215982719,0.199600797,0.773185725,0.235294112,0.175438594,0.18691589,0.201612902,0.225733635,0.173913043,0,0,0,0,
Buckbean Bog,Pollen,49.11905,-119.68305,0,0,0,0,0,0,0,0,0,0,0.57419291925,0.473595312167,0.418116631667,0.3003003,0,0.6525667955,0,0,0,0,0,0,
Crater Lake,Pollen,49.19225,-120.09585,0,0,0,0,0,0,0,0,0,0,0.4133218655,0.307692308,0.619195046,0,0,0.309597523,0,0,0,0,0.293255132,0,
Mark Pond,Pollen,51.83986111,-89.61541667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421940928,0.459791984,0,0,0,0,0.444444444,0,
Lovesick Lake,Pollen,44.55680556,-78.22479722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487804878,0,0,0,0,
Almora Lake,Pollen,46.206111,-95.293611,0,0,0,0,0,0,0,0,0,0,0.218818381,0,0,0.184823641,0.638382128,0.303951368,0.452643825,0.669674099,0.303030303,0,0,0,
Andree Bog,Pollen,45.725,-93.25,0,0,0,0,0,0,0,0,0,0,0,0.1882649145,0,0,0,0,0,0,0,0,0,0,
Antelope Playa,Pollen,43.5,-105.45,0,0,0,0,0,0,0,0.552486188,1.5625,2.252252252,0.757575758,1.769911504,2.2630992195,4.526748971,2.27460854,2.3736482855,0,1.83151603733,0.754716981,2.65983081,1.6908525525,1.237118661,
Balsam Meadow,Pollen,37.195833,-119.260278,0,0,0,0,0,0,0,0,0,0,0,0.921658986,0.9707747365,0.285041688,0,0.591715976,0,0,0,0.298778556,0,0,
Beckman Lake,Pollen,45.425,-93.183333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316455696,0.277777778,0.2587991715,
Beef Pasture,Pollen,37.416667,-108.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339589708857,
Billy's Lake,Pollen,46.27058,-94.551555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268225338,0.452488688,0,0,0.836820084,0,0,0,0,
Blacktail Pond,Pollen,44.956111,-110.6,0,0,0,0,0,0,0,0,0,0,2.12270373186,2.07995024833,0.802798769875,1.3335978012,0.492019331,1.05429118933,2.014388489,0.7783462065,0.592762854,1.31407451367,1.15199429733,0.304878049,
Bob Lake,Pollen,46.633611,-92.614722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296735905,
Boundary Pond,Pollen,45.566667,-70.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317460317,0,
Brown's Bay  Lake Minnetonka,Pollen,44.95769,-93.545105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Buckbean Fen,Pollen,44.298611,-110.260556,0,0,0,0,0,0,0,1.731270444,2.24070835767,1.169693434,0.973315779,0.6568640925,1.3196708585,0,0,0,0,0.651465798,0.273972603,0.3128696995,0.21978022,0.498620383,
Campbell Lake,Pollen,44.70722,-93.497645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23404903175,
Cottonwood Pass Pond,Pollen,38.828611,-106.410278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08464788567,0.771862955667,0.96787763925,0.651580151667,0.604746743333,0.517241379,0,0.810953192333,
Cupola Pond,Pollen,36.8,-91.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199600798,0,0,0,0,0,
Cygnet Lake Fen,Pollen,44.65,-110.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167504188,0,0,0,0.216450216,0,0,
Davis Lake,Pollen,46.591667,-122.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220750552,0,0,
Dead Man Lake,Pollen,36.2375,-108.951667,0,0,0,0,0.716845878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Devils Lake  Main Bay,Pollen,48.031535,-98.950595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Divide Lake,Pollen,43.933333,-110.233333,0,0,0,0,0,0,0,0,0,1.846153846,1.308407386,0.303951368,1.02859254567,0.608897127,0.856795709667,1.39275766,0.523560209,1.988636364,0.469794675,0.288184438,0,0.64516129,
East Twin Lake,Pollen,45.333333,-93.508333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29910474975,
Eggert Lake,Pollen,44.47012,-93.619035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22463797175,
Eldora Fen,Pollen,39.936667,-105.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895042368833,0.4091988725,0.43141529775,0.7923017706,0.151143725333,0.68236840475,0.5884652648,0.6585933145,
Floating Island Lake,Pollen,44.55,-107.466667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.253918495,0,0,0,0,1.2842878278,0.957419675,0,0,
Frying Pan Lake,Pollen,38.616667,-111.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3217266915,0.874635569,0.611620795,0,0,0,0,0,0,
Goldsmith Lake,Pollen,46.583333,-92.466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173010381,
Green Lake,Pollen,44.883333,-85.116667,0,0,0,0,0,0,0,0,0,0,0.202020202,0.2930047985,0.183823529,0,0,0.177619893,0.194174757,0.191751032,0,0,0.200803213,0,
Guardipee Lake,Pollen,48.55,-112.716667,0,0,0,0,0,0,0,0,0,0,0.87022442275,0.3245005095,0.3147004705,0.27027027,0,0,0,0.313479624,0,0,0,0.2707593585,
