Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Banks Island 74MS15,Pollen,73.533333,-120.216667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6299566652,3.1694796605,0,2.0,0,1.87709167233,0,0,
Decoy Lake,Pollen,43.233333,-80.366667,0,0,0,0,0,0,0,0,0,0,0.340136054,0,0,0,0,0,0,0,0,0,0,0,
Lac Geai,Pollen,45.995833,-73.992778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210970464,0,0,0,0,0,0,
Grey Islands,Pollen,50.768889,-55.516667,0,0,0,0,0,0,0,0,0,0,0,0,3.03030303,0,0,0,0,0,0,0,0,0,
Hail Lake,Pollen,60.033333,-129.016667,0,0,0,0,0,0,0,0,0,0,0,0,0.216450216,0,0,0,0,0,0,0.2367392515,0,0,
Hanging Lake,Pollen,68.383333,-138.383333,0.266666667,0.189035917,0,0,0.63559322,0.21646972,0.285714286,0.088339223,0.280898876,0,0.062759892,0.218340611,0,0,0,0.044802867,0,0,0,0,0.067249496,0,
High Lake,Pollen,44.516667,-76.6,0,0,0,0,0,0,0,0,0,0,0,0.106778091,0.11820331,0.099609598,0,0.193986421,0.0974973983333,0.097135814,0.1384073635,0,0.099403579,0.099800399,
Indian Lake,Pollen,50.916667,-90.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125313283,0,0,0,0,
Tourbi̬re du lac Joncas,Pollen,47.257778,-71.162778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434782609,0,0,0,0,0,0,0,
Lake GB2,Pollen,56.1,-75.283333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1492806675,0.149253731,0.122249389,0,
M Lake,Pollen,68.266667,-133.466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29154519,0.171232877,
McMaster Lake,Pollen,64.133333,-110.583333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,
Lac M̩l̬ze,Pollen,65.216667,-126.116667,0,0,0,0,0,0,0,0,0,0,0.477326969,0,0.1588379575,0,0,0,0.193050193,0,0,0.2875715185,0,0,
Nina Lake,Pollen,46.6,-81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210526316,0.210526316,0.3044871795,0.209052383,0,0.186947892,
Porphyry Lake,Pollen,48.905556,-123.833333,0,0,0,0,0,0,0,0,0.416666667,0.3042916145,0.536489289667,1.4717645175,2.898550725,1.8367346935,1.987956488,1.59045708267,1.42505639825,1.652892562,0,0,0,0,
Ramsay Lake,Pollen,45.6,-76.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,
