Site,Type,Latitude,Longitude,22000-21000,21000-20000,20000-19000,19000-18000,18000-17000,17000-16000,16000-15000,15000-14000,14000-13000,13000-12000,12000-11000,11000-10000,10000-9000,9000-8000,8000-7000,7000-6000,6000-5000,5000-4000,4000-3000,3000-2000,2000-1000,1000-present
Honeymoon Pond,Pollen,64.633333,-138.4,0,0,0,0,0,0,0,0,0,0,0,0,0.209205021,0.221440813667,0,0,0.197156471,0,0.254296901667,0.213219616,0.357057653333,0,
Lone Fox Lake,Pollen,56.716667,-119.716667,0,0,0,0,0,0,0,0,0,0,0,0.502512563,0,0,0,0,0,0,0,0,0,0,
Slow River,Pollen,63.033333,-100.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2641630425,0,0.41817323,0.336700337,
Gould Pond,Pollen,44.983333,-69.316667,0,0,0,0,0,0,0,0,0,0.862068966,0,0,0,0,0.319488818,0,0,0,0,0,0,0,
Munday Creek,Pollen,60.033333,-141.966667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496259352,0.313479624,0,0,0,0,0,
Ped Pond,Pollen,67.2,-142.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269541779,0,0,0,0,0,0,0,
Wien Lake,Pollen,64.333333,-151.266667,0,0,0,0,0,0,0,0,0,0,0.229357798,0,0.208768267,0,0,0,0,0,0,0,0,0,
Watana Triangle Pond,Pollen,62.842885,-148.24701,0,0,0,0,0,0,0,0,0,0,0,0.242334209,0,0,0,0,0.266666667,0.264550265,0,0,0,0.170068027,
Zagoskin Lake,Pollen,63.44847,-162.10838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31152648,
Mitkof Island,Pollen,56.81157,-132.93624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.543209877,0,0,0,0,0,0,0,
